,titleabstract,decision
166,"Arousal and stability: the effects of five new sympathomimetic drugs suggest a new principle for the prevention of space motion sickness. Sympathomimetic agents are frequent components in antimotion-sickness drug combinations because of their usefulness in counteracting the sedation caused by stressful motion or resulting from the administration of other antimotion-sickness drugs. The noradrenergic neurochemistry of the brain's arousal-attentional systems prompted us to evaluate the efficacy of five new sympathomimetic drugs and to further define the role of arousal in susceptibility to motion. Subjects were orally administered methamphetamine (20 mg), phenmetrazine (25 mg), phentermine (37.5 mg), methylphenidate (20 mg), or pemoline (75 mg) 2 h prior to taking a Staircase Profile Test. All of the drugs increased resistance to stressful coriolis stimulation by 80-120%. Methylphenidate and pemoline showed fewer side effects. These findings, interpreted in conjunction with the documented inefficacy of most anticholinergic and antihistaminergic drugs tested to date, suggest that sympathomimetic drugs or a generalized state of arousal can inhibit the development of motion sickness.",Excluded
1345,"Genetic and firefly metaheuristic algorithms for an optimized neuro-fuzzy prediction modeling of wildfire probability. In the terrestrial ecosystems, perennial challenges of increased frequency and intensity of wildfires are exacerbated by climate change and unplanned human activities. Development of robust management and suppression plans requires accurate estimates of future burn probabilities. This study describes the development and validation of two hybrid intelligence predictive models that rely on an adaptive neuro-fuzzy inference system (ANFIS) and two metaheuristic optimization algorithms, i.e., genetic algorithm (GA) and firefly algorithm (FA), for the spatially explicit prediction of wildfire probabilities. A suite of ten explanatory variables (altitude, slope, aspect, land use, rainfall, soil order, temperature, wind effect, and distance to roads and human settlements) was investigated and a spatial database constructed using 32 fire events from the Zagros ecoregion (Iran). The frequency ratio model was used to assign weights to each class of variables that depended on the strength of the spatial association between each class and the probability of wildfire occurrence. The weights were then used for training the ANFIS-GA and ANFIS-FA hybrid models. The models were validated using the ROC-AUC method that indicated that the ANFIS-GA model performed better (AUC<inf>success</inf> <inf>rate</inf> = 0.92; AUC<inf>prediction</inf> <inf>rate</inf> = 0.91) than the ANFIS-FA model (AUC<inf>success</inf> <inf>rate</inf> = 0.89; AUC<inf>prediction</inf> <inf>rate</inf> = 0.88). The efficiency of these models was compared to a single ANFIS model and statistical analyses of paired comparisons revealed that the two meta-optimized predictive models significantly improved wildfire prediction accuracy compared to the single ANFIS model (AUC<inf>success</inf> <inf>rate</inf> = 0.82; AUC<inf>prediction</inf> <inf>rate</inf> = 0.78). We concluded that such predictive models may become valuable toolkits to effectively guide fire management plans and on-the-ground decisions on firefighting strategies. Copyright © 2019 Elsevier Ltd",Excluded
927,"Targeting MYCN IRES in MYCN-amplified neuroblastoma with miR-375 inhibits tumor growth and sensitizes tumor cells to radiation. The MYCN oncogene is amplified in 20% of neuroblastomas, leading to its overexpression at both the mRNA and protein levels. MYCN overexpression is strongly associated with advanced disease stage, rapid tumor progression and a worse prognosis. In the present study, we identified microRNA-375 (miR-375) as a negative regulator of MYCN: enforced expression of miR-375 inhibited MYCN-amplified neuroblastoma in vitro and in vivo. Upon searching the website miRbase for possible miR-375 binding sites within the whole MYCN mRNA, we found that the MYCN 5'-UTR had significant sequence complementarity to miR-375, yet no complementary sequences existed within the MYCN 3'-UTR and coding regions. Enforced overexpression of miR-375 efficiently inhibited MYCN mRNA translation and protein synthesis, via an IRES-dependent mechanism. In athymic nude mouse model with human MYCN-amplified neuroblastoma, MYCN downregulation by miR-375 led to inhibition of tumor cell growth and tumorigenicity. In particular, miR-375-regulated inhibition of MYCN translation was enhanced when MYCN-amplified neuroblastoma cells were exposed to stress stimulation, such as ionizing irradiation (IR), resulting in a remarkable increase in the neuroblastoma's sensitivity to IR-induced cell death. Our results identified a novel mechanism by which IRES-dependent translation of MYCN is repressed by miR-375, particularly during cellular stress, highlighting a potential anticancer strategy: the development of miR-375 as a novel therapeutic agent to treat MYCN-amplified neuroblastoma.",Excluded
674,"Precision dosimetry for narrow photon beams used in radiosurgery-determination of Gamma Knife output factors. Treatment units for radiosurgery, like Leksell Gamma Knife and adapted, or dedicated, linear accelerators use small circular beams of ionizing radiation down to 4 mm in diameter at the isocenter. By cross-firing, these beams generate a high dose region at the isocenter together with steep dose gradients of up to 30% per mm. These units are used to treat small complex shaped lesions, often located close to critical structures within the brain, by superimposing several single high dose regions. In order to commission such treatment units for stereotactic irradiations, to carry out quality assurance and to simulate treatment conditions, as well as to collect input data for treatment planning, a precise dosimetric system is necessary. Commercially available radiation dosimeters only partially meet the requirements for narrow photon beams and small field sizes as used in stereotactic treatment modalities. The aim of this study was the experimental determination of the output factors for the field defining collimators used in Gamma Knife radiosurgery, in particular for the smallest, the 4 mm collimator helmet. For output factor measurements a pin point air ionization chamber, a liquid ionization chamber, a diode detector, a diamond detector, TLD microcubes and microrods, alanine pellets, and radiochromic films were used. In total, more than 1000 measurements were performed with these different detection systems, at the sites in Munich and Zurich. Our results show a resultant output factor for the 4 mm collimator helmet of 0.8741 +/- 0.0202, which is in good agreement with recently published results and demonstrates the feasibility of such measurements. The measured output factors for the 8 mm and 14 mm collimator helmets are 0.9578 +/- 0.0057 and 0.9870 +/- 0.0086, respectively.",Excluded
3139,"Effects of artificial dawn and morning blue light on daytime cognitive performance, well-being, cortisol and melatonin levels. Light exposure elicits numerous effects on human physiology and behavior, such as better cognitive performance and mood. Here we investigated the role of morning light exposure as a countermeasure for impaired cognitive performance and mood under sleep restriction (SR). Seventeen participants took part of a 48h laboratory protocol, during which three different light settings (separated by 2 wks) were administered each morning after two 6-h sleep restriction nights: a blue monochromatic LED (light-emitting diode) light condition (BL; 100 lux at 470 nm for 20 min) starting 2 h after scheduled wake-up time, a dawn-simulating light (DsL) starting 30 min before and ending 20 min after scheduled wake-up time (polychromatic light gradually increasing from 0 to 250 lux), and a dim light (DL) condition for 2 h beginning upon scheduled wake time (<8 lux). Cognitive tasks were performed every 2 h during scheduled wakefulness, and questionnaires were administered hourly to assess subjective sleepiness, mood, and well-being. Salivary melatonin and cortisol were collected throughout scheduled wakefulness in regular intervals, and the effects on melatonin were measured after only one light pulse. Following the first SR, analysis of the time course of cognitive performance during scheduled wakefulness indicated a decrease following DL, whereas it remained stable following BL and significantly improved after DsL. Cognitive performance levels during the second day after SR were not significantly affected by the different light conditions. However, after both SR nights, mood and well-being were significantly enhanced after exposure to morning DsL compared with DL and BL. Melatonin onset occurred earlier after morning BL exposure, than after morning DsL and DL, whereas salivary cortisol levels were higher at wake-up time after DsL compared with BL and DL. Our data indicate that exposure to an artificial morning dawn simulation light improves subjective well-being, mood, and cognitive performance, as compared with DL and BL, with minimal impact on circadian phase. Thus, DsL may provide an effective strategy for enhancing cognitive performance, well-being, and mood under mild sleep restriction.",Excluded
1812,"Ionising radiation has no influence on scrapie incubation period in mice. Scrapie has an early non-clinical stage when replication of agent occurs in lymphoreticular organs. Whole-body irradiation failed to alter the incubation or neuropathology of the disease. Many experiments were carried out with different strains of scrapie agent and host, doses and timing of irradiation. The results suggest that mitotically quiescent cells are involved in agent replication.",Excluded
2671,"Use of 99mTc-EDDA/HYNIC-TOC (TEKTROTYD) for radioguided surgery of gastroenteropancreatic neuroendocrine tumors: A feasibility study. Purpose: Surgical resection of primary tumor and involved lymph nodes in patients with gastroenteropancreatic neuroen-docrine tumors (GEP-NETs) has a significant prognostic impact. Aim of this study was to evaluate feasibility of radioguided surgical nodal staging using <sup>99M</sup>Tc-EDDA/HYNIC-TOC(TEKTROTYD) in GEP-NETs. Subjects and methods: Patients with histologically proven GEP-NET eligible to radical or palliative surgery showing avid tumor uptake on <sup>99M</sup>Tc-EDDA/HYNIC-TOC scintigraphy and SPECT/CT were prospectively enrolled. Approximately 4h before surgery, 185 MBq of <sup>99M</sup>Tc-EDDA/HYNIC-TOC were i.v. administered. Intraoperative localization of primary tumor and radioactive lymph nodes was performed using a hand-held gamma-probe set on <sup>99M</sup>Tc energy peak. Radioactive lymph nodes were localized and excised before proceeding to regional lymphadenectomy. Extra-regional lymphatic basins were also investigated. Resected specimens were re-evaluated ex vivo with the gamma-probe after macroscopic lymph node isolation. Result(s): Since February 2017, fve GEP-NET patients were enrolled (3 pts had G1-G2 ileal NET, 1 pt G2 rectal NET and 1 pt gastric NEC). All primary lesions seen on pre-operative scin-tigraphy were successfully localized with gamma-probe and completely excised. Mean in-vivo tumor count-rate was 399 counts-per-second/cps (range 80-496). Histological examination confrmed pre-operative diagnosis in all cases. A total of 107 lymph nodes was resected (mean number per patient 21, range 14-40), including 35 radioactive lymph nodes (mean number 7, range 3-12). Mean in-vivo nodal count-rate was 185 cps (range 14-722). 20/35 radioactive lymph nodes were meta-static at histologic examination (mean number 4, range 1-11). No metastatic involvement of ""cold"" lymph nodes was reported. Notably, ex-vivo count-rate of metastatic lymph nodes showed no significant variation from in-vivo gamma-probe evaluation, whereas non-involved nodes showed generally a sharp decrease in ex-vivo count-rate. In one patient, radioguided nodal evaluation determined the localization of a metastatic node in a extra-regional district. Median follow-up after surgery was 11 months (range 5-13). Clinical and instrumental follow-up evaluation showed stable disease in every patient, with no evidence of nodal disease recurrence. Conclusion(s): This pilot study con-frmed feasibility of radioguided nodal staging in GEP-NET patients. The use of <sup>99M</sup>Tc-EDDA/HYNIC-TOC allowed manageable surgical scheduling, limiting radiation exposure of patients and medical staf. Moreover, this procedure can be performed using a standard gamma-probe routinely used for sentinel lymph node biopsy. Preliminary results on false-negative rate suggest that this could represent a reliable approach for surgical nodal staging with a clinical impact on prognosis.",Excluded
178,"Light seeing in radiotherapy of patients with brain tumours and head and neck malignancies. Purpose or Objective: Evaluating the radiation doses delivered to different parts of the visual pathway for better understanding of light vision in radiotherapy patients. Material(s) and Method(s): 20 patients with brain tumors and head and neck malignancies who received radiotherapy and experienced any kind of light or color vision during radiation treatment. All the components of visual pathway including lenses, eyeballs, retinas, optic nerves, chiasm, optic tracts, optic radiations and visual occipital cortexes were contoured. Result(s): 11 patients were male (55%) and 9 were female (45%). Age median was 56 years. The range of dose/fraction and total prescribed dose were 1.8-3 Gy and 36-70.4 Gy respectively. Twelve patients reported white, 11, blue, 2, yellow and 2, gray color visions. Seven patients experienced more than one color, while 2 patients did not attribute any special color to their light seeing experiences. Four patients had a kind of smell experience and 1 patient had a taste experience. Conclusion(s): Cherenkov radiation in eye ballsmay be the origin of light seeing experiences in patients receiving radiation treatment for head and neck malignancies, since treatmentsareperformed with ionizing radiations with energycapable to produce this effect. Also this effectmay be due to phosphenes produced by radiation treatment in different parts of the visual pathway (from retina to visual cortex). In order to investigate the mechanism of this phenomenon in patients and to define a radiation dose threshold - if the origin of this phenomenon is phosphenes produced in visual pathway - larger studies are needed.",Excluded
2961,"Static magnetic fields decrease nocturnal pineal cAMP in the rat. Magnetosensitivity of the rat's pineal cyclic adenosine monophosphate (cAMP) system was investigated. During their dark phase, rats were exposed for one hour to a static magnetic field (MF) inverting the horizontal component of the natural MF. MF-exposed animals showed a 38% decrease in pineal cAMP content (1.21 pmol/pineal gland) compared to a non-exposed control group (1.96 pmol/pineal gland).",Excluded
1074,"Radiotherapy in older patients with GBM. The incidence of glioblastoma in the elderly population has increased over the last few decades. Current treatment includes surgery, radiotherapy (RT) and chemotherapy, but the optimal management of disease remains a matter of debate. RT remains an effective treatment in elderly patients with GBM and either standard RT or hypofractionated RT are associated with longer survival than supportive care only. Randomized studies comparing standard RT versus hypofractionated radiation schedules show similar survival benefits, although short-courses RT are associated with a better safety profile. Hypofractionated RT should be chosen in older patients with newly diagnosed GBM, especially in those with poor performance status or older than 70 years old. Temozolomide (TMZ) is a safe and effective treatment option alternative to RT. Recent randomized studies indicates that chemotherapy with the alkylating agent temozolomide is a safe and effective therapeutic option in patients of 60 years or older with newly diagnosed glioblastoma. Decisions regarding the choice between RT and TMZ chemotherapy should be based on the assessment of O6-Methylguanine-DNA methyltransferase (MGMT) promoter gene. Patients with MGMT methylated tumors receive the most significant survival benefit from treatment with TMZ; by contrast, chemotherapy produces no benefit in patients with MGMT unmethylated tumors, suggesting that RT is a better option in these patients. Few studies have reported survival benefit in elderly patients treated with a combination of standard RT with concomitant and adjuvant TMZ. Although this may represent a feasible therapeutic approach in selected patients of 60-70 years old with good performance status, the potential toxicity of standard RT and chemotherapy for large irradiated brain volumes, and the modest survival advantages in this age group as compared with younger patients, do not support the use of aggressive treatments in the majority of elderly patients. An abbreviated course of RT plus TMZ may represent a feasible treatment associated with similar survival benefit and improved quality of life. Results from an EORTC large randomized study comparing a short course of RT (40 Gy in 15 daily fractions) with or without concomitant and adjuvant TMZ in elderly patients older than 65 years old with newly diagnosed GBM indicate that RT+TMZ is a safe and effective treatment in older GBM patients. Currently, several questions regarding the risks and benefit of combined chemoradiation remains unanswered.",Excluded
1263,"Safety, biodistribution, and radiation dosimetry of<sup>68</sup>Ga-OPS202 in patients with gastroenteropancreatic neuroendocrine tumors: A prospective phase I imaging study. Preclinical and preliminary clinical evidence indicates that radiolabeled somatostatin (sst) receptor antagonists perform better than agonists in detecting neuroendocrine tumors (NETs). We performed a prospective phase I/II study to evaluate the sst receptor antagonist<sup>68</sup>Ga-OPS202 (<sup>68</sup>Ga-NODAGA-JR11; NODAGA 5 1,4,7-triazacyclononane, 1-glutaric acid-4,7-acetic acid and JR11 5 Cpa-c(DCys-Aph(Hor)-DAph(Cbm)-Lys-Thr-Cys)-DTyr-NH<inf>2</inf>)) for PET imaging. Here, we report the results of phase I of the study. Method(s): Patients received 2 single 150-MBq intravenous injections of<sup>68</sup>Ga-OPS202 3-4 wk apart (15 mg of peptide at visit 1 and 50 mg at visit 2). At visit 1, a dynamic PET/CT scan over the kidney was obtained during the first 30 min after injection, and static whole-body scans were obtained at 0.5, 1, 2, and 4 h after injection; at visit 2, a static whole-body scan was obtained at 1 h. Blood samples and urine were collected at regular intervals to determine<sup>68</sup>Ga-OPS202 pharmacokinetics. Safety, biodistribution, radiation dosimetry, and the most appropriate imaging time point for<sup>68</sup>Ga-OPS202 were assessed. Result(s): Twelve patients with well-differentiated gastroenteropancreatic (GEP) NETs took part in the study.<sup>68</sup>Ga-OPS202 cleared rapidly from the blood, with a mean residence time of 2.4 6 1.1 min/L. The organs with the highest mean dose coefficients were the urinary bladder wall, kidneys, and spleen. The calculated effective dose was 2.4E2 02 6 0.2E202 mSv/MBq, corresponding to 3.6 mSv, for a reference activity of 150 MBq. Based on total numbers of detected malignant lesions, the optimal time window for the scan was between 1 and 2 h. For malignant liver lesions, the time point at which most patients had the highest mean tumor contrast was 1 h.<sup>68</sup>Ga-OPS202 was well tolerated; adverse events were grade 1 or 2, and there were no signals of concern from laboratory blood or urinalysis tests. Conclusion(s):<sup>68</sup>Ga-OPS202 showed favorable biodistribution and imaging properties, with optimal tumor contrast between 1 and 2 h after injection. Dosimetry analysis revealed that the dose delivered by<sup>68</sup>Ga-OPS202 to organs is similar to that delivered by other<sup>68</sup>Ga-labeled sst analogs. Further evaluation of<sup>68</sup>Ga-OPS202 for PET/CT imaging of NETs is therefore warranted. Copyright COPYRIGHT © 2018 by the Society of Nuclear Medicine and Molecular Imaging.",Excluded
1357,"Stevens-Johnson syndrome in a patient receiving anticonvulsant therapy during cranial irradiation. A 28-year-old female patient with a recent history of breast carcinoma was referred to our clinic with generalized necrotic skin eruptions and severe mucosal erosions, which developed right after the completion of cranial radiotherapy for brain metastases. She had been receiving prophylactic diphenylhydantoin treatment 100 mg three times daily during radiation therapy. The extensive involvement of the oral mucosa with conjunctivitis and synechiae of the eyelids, facial swelling, and extension of the rash over the trunk and shoulders with bullous detachment of less than 10% of the total body surface strongly suggested Stevens-Johnson syndrome caused by phenytoin treatment in our patient. There has been conflicting evidence on the role of radiotherapy in the increased risk of severe drug reactions. Although various authors have emphasized the augmented rate of severe mucocutaneous reactions caused by anticonvulsants given during radiotherapy and suggested discontinuing the prophylactic use of such drugs in patients with no history of seizures, others have argued in favor of prophylactic anticonvulsants. Given the high risk of seizures, reaching 20% in patients with brain tumors, and the low incidence of drug reactions, the suggestion of refraining from prophylactic anticonvulsants in the setting of primary or metastatic brain tumors is controversial.",Excluded
382,"Hippocampal sparing radiotherapy for glioblastoma patients: a planning study using volumetric modulated arc therapy. BACKGROUND: The purpose of this study is to investigate the potential to reduce exposure of the contralateral hippocampus in radiotherapy for glioblastoma using volumetric modulated arc therapy (VMAT).METHODS: Datasets of 27 patients who had received 3D conformal radiotherapy (3D-CRT) for glioblastoma with a prescribed dose of 60Gy in fractions of 2Gy were included in this planning study. VMAT plans were optimized with the aim to reduce the dose to the contralateral hippocampus as much as possible without compromising other parameters. Hippocampal dose and treatment parameters were compared to the 3D-CRT plans using the Wilcoxon signed-rank test. The influence of tumour location and PTV size on the hippocampal dose was investigated with the Mann-Whitney-U-test and Spearman's rank correlation coefficient.RESULTS: The median reduction of the contralateral hippocampus generalized equivalent uniform dose (gEUD) with VMAT was 36 % compared to the original 3D-CRT plans (p < 0.05). Other dose parameters were maintained or improved. The median V30Gy brain could be reduced by 17.9 % (p < 0.05). For VMAT, a parietal and a non-temporal tumour localisation as well as a larger PTV size were predictors for a higher hippocampal dose (p < 0.05).CONCLUSIONS: Using VMAT, a substantial reduction of the radiotherapy dose to the contralateral hippocampus for patients with glioblastoma is feasible without compromising other treatment parameters. For larger PTV sizes, less sparing can be achieved. Whether this approach is able to preserve the neurocognitive status without compromising the oncological outcome needs to be investigated in the setting of prospective clinical trials.",Excluded
2434,"Seizure suppression by EEG-guided repetitive transcranial magnetic stimulation in the rat. OBJECTIVE: To test the anticonvulsive potential of a range of repetitive transcranial magnetic stimulation (rTMS) frequencies by novel methods for simultaneous EEG and rTMS in a rat seizure model.METHODS: Seizures were triggered by intraperitoneal kainic acid (KA; 10mg/kg). Rats (n=21) were divided into three groups in which individual seizures were treated with rTMS trains at one of three frequencies: 0.25, 0.5 or 0.75 Hz. EEG was continuously viewed by an operator who identified each seizure onset. Consecutive seizures in each animal were (1) treated with active rTMS, (2) treated with sham rTMS, or (3) were untreated. EEG was re-analyzed post hoc by visual inspection, and seizure durations were compared within and between treatment groups.RESULTS: KA-induced seizures were abbreviated by 0.75 Hz (P=0.019) and 0.5 Hz (P=0.033) active EEG-guided rTMS. In contrast, neither active 0.25 Hz rTMS nor the control conditions affected seizure duration (P>0.2).CONCLUSIONS: We demonstrate that EEG-guided rTMS can suppress seizures in the rat KA epilepsy model, and that the effect is frequency dependent, with 0.75 and 0.5 Hz rTMS being superior to 0.25 Hz rTMS.SIGNIFICANCE: These data support the use of rat seizure models in translational research aimed at evaluation and development of effective rTMS anticonvulsive protocols. We also offer a proof of principle that real-time analysis of EEG can be used to guide rTMS to suppress individual seizures.",Excluded
2136,"Deliberate practice in medical sciences education. The role of deliberate practice (DP) theory in the development of skill has been widely studied. Emerging evidence in the healthcare literature shows the potential role of DP theory-driven approaches to skill acquisition in educational settings. While it has been extensively reviewed in other health professions, there is a lack of empirical evidence of its value within the medical radiation science (MRS) professions. Professional capabilities and accreditation standards highlight the minimum level of competence for graduates to safely practise the profession. Many of these defined competencies and standards involve observable complex psychomotor and cognitive skills. In this paper, the authors review the concept of deliberate practice, clarify the guiding principles and offer some examples of successful DP implementations within educational contexts. The authors draw on specific examples from the sonography and radiation therapy educational contexts and provide strategies for isolating and improving various domain-specific skills. While the concept of DP may appear relevant to the development of different MRS skills, a lack of development of evidence-based DP frameworks for MRS is evident. It will require extensive research and collaboration, with the primary aim of accelerating student and practitioner confidence, ultimately improving the quality of patient care and safety with the medical radiation practices.",Excluded
1387,"Malignant glioma in regional and rural communities: Communication, education and needs. Background: Patients with malignant glioma are usually managed in neurosurgical tertiary referral centres, however 30% return to their regional/ rural location for ongoing care. This study explored levels of communication, education and the needs of patients and doctors. Method(s): A survey was designed, targeting regional/rural oncologists, general practitioners (GPs) and patients with malignant glioma. The survey was funded by a Western and Central Melbourne Integrated Cancer Service (WCMICS) grant. Questions to doctors included: adequacy of referral information, access to services and areas they would like to improve knowledge skills. Patient questions included: information provided at diagnosis, ability to access medical services and improved clinical support. Result(s): The overall response rate was 49% (8 oncologists, 30 GPs, 9 patients). 70% of GPs felt the information received from the hospital was 'adequate' or 'excellent'. Doctors sought: improved communication and support regarding clinical decision making (multi-disciplinary care), education regarding the use of dexamethasone, antiepileptics, novel therapies and recommendations regarding driving. 37% of GPs had 'low': confidence in managing patients with malignant gliomas. 78% of patients felt they were provided 'enough' information at diagnosis. The three most comprehensive information sources for patients were their surgeon, medical oncologist and radiation oncologist. 56% of patients requested improved carer support and 67% would seek initial assistance from their GP for any issue related to their brain tumour. Conclusion(s): While communication between the tertiary hospital and regional/rural centres is occurring consistently, we have identified a number of areas where clinical care can be improved. An action plan is being developed to address educational needs for regional/rural doctors, and additional information provision for patients and their carers.",Excluded
680,[Effect of Co60 Irradiation on Brain Tumor Cultures in Vitro],Excluded
3460,"Genetic and physiological regulation of non-homologous end-joining in mammalian cells. Repair of DSBs is important to prevent chromosomal fragmentation, translocations and deletions. To investigate the process in NHEJ, we have established an in vitro system to clarify the measurement and analysis of the efficiency and the fidelity of rejoining of DSBs, and applied the method to investigate NHEJ in human cells derived from patients suffering from cancer-prone hereditary diseases. A DSB was introduced in plasmid pZErO-2 at a specific site within the ccdB gene that is lethal to E. coli cells, and treated with nuclear extracts from human cells. The efficiency of rejoining in the nuclear extract from an A-T cell line was comparable to that from a control cell line. However, the accuracy of rejoining was much lower for the A-T cell extract than for the control cell extract. All mutations were deletions, most of which contained short direct repeats at the breakpoint junctions. The deletion spectrum caused by the A-T nuclear extract was distinct from that by the control extract. These results indicate that A-T cells have certain deficiencies in end-joining of double-strand breaks in DNA. The extract from BS cells also showed the similar activity and the lower fidelity of rejoing compared to that from normal cells. From the sequencing analysis of the junction of DSBs, it is speculated that the defect in the BLM helicase might cause irregular rejoining of DSBs. Radioadaptive response is the acquirement of cellular resistance to ionizing radiation by prior exposure to low dose. We investigated the in vitro end-joining activity of DNA ends in radioadaptive cells. Both the efficiency and the fidelity of rejoining in the cells pre-exposed to low dose are increased comparing to those without pre-exposure. We also investigated the joining activity of DNA ends in p53-deficient cells. Pre-irradiation caused no apparent alteration in both the efficiency and fidelity of end-joining. These results suggest that the exposure to low dose activates a cellular function to repair DSBs efficiently, which is dependent on p53. These results indicate that NHEJ pathway is regulated by many factors; genetic regulation by ATM and BLM, and physiological conditions such as irradiation with ionizing radiation. The observations also suggest that in some occasions p53 might play a key role in NHEJ. [References: 103]",Excluded
2143,"Myeloid and lymphoid contribution to non-haematopoietic lineages through irradiation-induced heterotypic cell fusion. Recent studies have suggested that regeneration of non-haematopoietic cell lineages can occur through heterotypic cell fusion with haematopoietic cells of the myeloid lineage. Here we show that lymphocytes also form heterotypic-fusion hybrids with cardiomyocytes, skeletal muscle, hepatocytes and Purkinje neurons. However, through lineage fate-mapping we demonstrate that such in vivo fusion of lymphoid and myeloid blood cells does not occur to an appreciable extent in steady-state adult tissues or during normal development. Rather, fusion of blood cells with different non-haematopoietic cell types is induced by organ-specific injuries or whole-body irradiation, which has been used in previous studies to condition recipients of bone marrow transplants. Our findings demonstrate that blood cells of the lymphoid and myeloid lineages contribute to various non-haematopoietic tissues by forming rare fusion hybrids, but almost exclusively in response to injuries or inflammation.",Excluded
2354,"Diffusion measured white matter disintegration in cluster headache. Objectives: In our former study we showed altered microstructure of the white matter in migraineurs. It is not known yet if these changes of MRI diffusion parameters were specific for migraine, or related to the repeated pain attacks. Method(s): 11 patients with cluster headache and 11 agematched healthy control subjects were recruited. Diffusion weighted MRI images with 60 diffusion directions were acquired on a 1.5 T GE Signa Excite scanner. Tract based spatial statistics were used to detect the integrity of white matter tracts in a skeleton representing the core of the fibre bundles. Result(s): Reduced fractional anisotropy was found in a right corticospinal tract, in the corpus callosum and in the anterior thalamic radiation bilaterally. The axial diffusivity was bilaterally increased in the anterior thalamic radiation, in the anterior corona radiate and in the inferior part of the fronto-occipital fasciculus. The mean and perpendicular diffusivity was increased almost over the whole brain with left sided dominance. Discussion(s): Since the above described white matter microstructural alterations, however more extensive, are similar to those found in migraine, this points to the assumption that these findings might reflect pain related alterations that are not specific to either of the diseases.",Excluded
1743,"A new UV-sensitive mutant that suggests a second excision repair pathway in Neurospora crassa. In an attempt to understand the relationship between photorepair and dark repair in Neurospora crassa, a new mutant was isolated, which showed defects in both repair processes. The new mutant, mus-38, is moderately sensitive to UV and shows imperfect photoreactivation following UV irradiation. DNA was purified from this mutant and the other UV-sensitive mutants, and analyzed for the removal of cyclobutane pyrimidine dimers (CPDs). UV-specific endonuclease-sensitive sites (ESS) completely disappeared with 1 h of photoreactivation in mus-38 DNA, although the survival recovery with photoreactivation was greatly reduced in this mutant. This suggests that the insufficient survival recovery with photoreactivation in mus-38 does not result from a failure of photo-reversal of CPDs. Removal of ESS during liquid holding (dark repair) was slower in mus-38 compared to wild type. To test the possibility that this mutant was involved in excision repair, the double mutant was made between mus-38 and mus-18, which encodes a UV-damage-specific endonuclease. CPD excision in the mus-18 null mutant was severely affected but not completely inhibited. The double mutant showed a complete loss of the excision activity and was super sensitive to UV. These results indicate that mus-38 participates in an excision pathway that is different from the mus-18 pathway. The mus-38 mutant was sensitive not only to UV but also to some chemical mutagens which make adducts on DNA. Thus, mus-38 is possibly involved in an excision-repair pathway that is related to the Saccharomyces cerevisiae RAD3 pathway. Copyright (C) 1998 Elsevier Science B.V.",Excluded
2079,"Targeting the NF-E2-related factor 2 pathway: A novel strategy for glioblastoma (Review). Glioblastoma is the most common and malignant subtype among all brain tumors. Nuclear factor erythroid 2-related factor 2 (Nrf2) is an essential component of cellular defense against a variety of endogenous and exogenous stresses. A marked increase in research over the past few decades focusing on Nrf2 and its role in regulating glioblastoma has revealed the potential value of Nrf2 in the treatment of glioblastoma. In the present review, we discuss a novel framework of Nrf2 in the regulation of glioblastoma and the mechanisms regarding the downregulation of Nrf2 in treating glioblastoma. The candidate mechanisms include direct and indirect means. Direct mechanisms target tumor molecular pathways in order to overcome resistance to chemotherapy and radiotherapy, to inhibit proliferation, to block invasion and migration, to induce apoptosis, to promote differentiation, to enhance autophagy and to target glioblastoma stem cells. Indirect mechanisms target the reaction between glioblastoma cells and the surrounding microenvironment. Overall, the value of the Nrf2 pathway in glioblastoma provides a promising opportunity for new approaches by which to treat glioblastoma.",Excluded
1350,"Repeated cocaine administration increases voltage-sensitive calcium currents in response to membrane depolarization in medial prefrontal cortex pyramidal neurons. The medial prefrontal cortex (mPFC) plays a critical role in cocaine addiction. However, evidence to elucidate how the mPFC is functionally involved in cocaine addiction remains incomplete. Recent studies have revealed that repeated cocaine administration induces various neuroadaptations in pyramidal mPFC neurons, including a reduction in voltage-gated K+ currents (VGKCs) and a possible increase in voltage-sensitive Ca2+ currents (I(Ca)). Here, we performed both current-clamp recordings in brain slices and voltage-clamp recordings in freshly dissociated cells to determine whether I(Ca) is altered in mPFC pyramidal neurons after chronic cocaine treatment with a short-term or long-term withdrawal. In addition, a critical role of VGKCs in regulating the generation of Ca2+ plateau potential was also studied in mPFC neurons. Repeated cocaine administration significantly prolonged the duration of evoked Ca2+ plateau potentials and increased the whole-cell I(Ca) in mPFC neurons after a 3 d withdrawal. Selective blockade of L-type Ca2+ channels by nifedipine not only significantly increased the threshold but also reduced the duration and amplitude of Ca2+ plateau potentials in both saline- and cocaine-withdrawn mPFC neurons. However, there was no significant difference in the increased threshold, reduced duration, and decreased amplitude of Ca2+ potentials between saline- and cocaine-withdrawn neurons after blockade of L-type Ca2+ channels. Moreover, an increase in amplitude was also observed, whereas the prolonged duration persisted, in Ca2+ potentials after 2-3 weeks of withdrawal. These findings indicate that chronic exposure to cocaine facilitates the responsiveness of I(Ca), particularly via the activated L-type Ca2+ channels, to excitatory stimuli in rat mPFC pyramidal neurons.",Excluded
