,decision,titleabstract
1563,Excluded,"Changes in activity of stress-realizing body systems as a result of terahertz irradiation at nitric oxide frequencies in albino rats under conditions of acute stress We studied the effects of irradiation with teraherz electromagnetic waves at frequencies corresponding to nitric oxide emission and absorption molecular spectrum (150,176-150,664 GHz) on activity of the sympathoadrenal and pituitary-adrenal axes of the stress response in albino male rats under conditions of acute immobilization stress. It was shown that terahertz waves exert stress-limiting effect and are capable of reducing the levels of catecholamines, corticotropin, and corticosterone in male rats exposed to acute stress."
2604,Excluded,"[Role of radiotherapy in the treatment of multiple myeloma] BACKGROUND: Chemotherapy is the treatment of choice in multiple myeloma; but there are no curative options. Therefore, the treatment rationale is characterized by reduction of symptoms and inhibition of complications. Regarding reduction of pain, treatment of (impending) fractures, and spinal cord compression radiation is an important part of palliative treatment. In our retrospective study we report the effect of radiotherapy on reduction of pain, recalcification and the reduction of neurological symptoms and evaluate factors which have an impact on therapeutic outcome.PATIENTS AND METHODS: From 1, Jan 1988 to 31, Dec 1998, 42 patients (19 women, 23 men; range of ages 46 to 85 years, median age 64.9 years) with 71 target volumes were irradiated (median dose 36 Gy, 2 to 3 Gy 5 times/week) because of symptomatic disease (67/71: osseous pain, 45/71: fractures/impending fractures, 13/71: spinal cord compression) (Tables 1 and 2). The median time from diagnosis to the first course of radiotherapy was 11.9 months (0.3 to 90 months). At the time of first irradiation, 5 and 37 patients were in tumor Stage II and III (Salmon/Durie), respectively. The median value of the Karnofsky performance was 70% (40 to 90%).RESULTS: During follow-up (at least 6 months) in 85% of target volumes complete and partial pain relief (measured by patients' perception and the use of analgetic medication) was achieved; recurrences were seen in 8.8%. In 26/56 (46.4%) lesions evaluable a recalcification was seen whereas 17.9% showed progressive disease (comparison of radiographs before and after radiation). In 22.3% of all lesions initially with impending fracture (4/18) radiotherapy failed because of fracture after treatment (Tables 3 and 4). Simultaneous chemotherapy and a Karnofsky performance > or = 70 had a significant impact on a positive response to treatment, respectively. Spinal cord compression symptoms were reduced in 7/13 (53.8%) of patients (scaled due to the classification by Findlay 1987). The median survival from diagnosis for the entire group was 34.9 months (7.5 to 119.3 months), after irradiation 13.1 months (0.2 to 105.3 months) (Figure 1).CONCLUSION: When adequately indicated radiotherapy has shown to be an effective palliative treatment. Taking under consideration that the results are retrospective we suppose that in multiple myeloma the local response to radiation is supported by a favorable performance status and simultaneous chemotherapy. Irradiation treatment does not change prognosis regarding overall survival."
99,Excluded,"Radiosurgery as palliation for brain metastases: A retrospective review of 72 patients harboring multiple lesions at presentation Object. The purpose of this study was to determine the outcome of palliative gamma knife radiosurgery (GKS) in a group of poor-risk patients with multiple brain metastases. Methods. The medical records of 72 patients with multiple brain metastases treated with GKS between October 1993 and November 9, 2001, were reviewed retrospectively. All patients presented with more than 10 lesions. There were 26 men and 46 women. The median age was 60 years (range 24-84 years). There were 39 patients with lung cancer, 18 with breast cancer, nine with metastatic melanomas, two with metastatic renal cell carcinomas, and four with other primary tumors. A total of 147 treatment sessions were required to treat 1304 sites in 72 patients. A mean of 10.4 isocenters per treatment was used. The mean tumor volume was 1.7 cm<sup>3</sup>. All patients had extracranial disease. The variables included in this study were the patient's Karnofsky Performance Scale score, age, sex, the radiation dose, initial number of lesions, and tumor volume and histopathology. Conclusions. Radiosurgery can be a powerful tool in the palliative management of advanced metastatic disease even in patients presenting with multiple brain metastases. A median of two outpatient treatments was required, allowing the advanced cancer patient to avoid protracted fractionated radiotherapy and to undergo other therapeutic treatment with an acceptable quality of life."
1956,Excluded,"Development of a novel animal model to differentiate radiation necrosis from tumor recurrence Distinguishing tumor progression from radiation necrosis after treatment in patients with brain tumors presents a clinical dilemma. A well-characterized, orthotopic rodent model of radiation-induced brain necrosis including a tumor is not currently available The objective of the study was to create focal radiation necrosis in rat brain bearing human glioblastoma (GBM) using stereotactic radiosurgery and confirm it by immuno-histological analysis. Nude rats implanted with primary GBM cells were irradiated using a stereotactic setup (n = 3) or received no radiation (n = 3). Ten weeks after the implantation, growth of the tumor was confirmed by magnetic resonance imaging (MRI). For each animal, MRI and contrast-enhanced CT images were obtained and fused using registration software. The tumor was identified and delineated using the fused CT/MR images. A treatment plan was generated using a 4 mm radiosurgery cone such that one portion of the tumor receives 100% dose of 60 Gy sufficient to cause necrosis, whereas the tumor edge at depth receives only 50% or less dose, allowing for regrowth of the tumor. The brains were collected 10 weeks after irradiation and immuno-histological analysis was performed. Hematoxylin and eosin staining showed central liquefaction necrosis in the high dose region consistent with necrosis and viable tumor in the peripheral low dose region. Ki-67 staining showed highly proliferative tumor cells surrounding the necrotic parts of the tumor. Luxol fast blue and lectin staining showed demyelination and vascular injury in brain tissue consistent with radiation necrosis. We have developed a novel model of radiation necrosis in rats bearing glioma."
819,Excluded,"Stereotactic radiosurgery dose quality assurance: a commercial plastic scintillation versus a diamond detector Purpose/Objective: To evaluate a commercial plastic scintillation detector (PSD) versus a commercial diamond detector (DD) for the dosimetric pre-treatment quality assurance (QA) of stereotactic radiosurgery cranial treatments delivered with Dynamic Conformal Arcs (DCA). Material(s) and Method(s): A total of 15 patients plans and 79 DCA generated in iPlan (BrainLAB, AG, Germany) with a mean equivalent MLC field size of 16.6 mm (range 7.5-32.7mm) were tested. Plans were delivered on a Novalis TX, using the 6XSRS energy mode with a D/R of 1000 MU/min and a HDMLC multileaf collimator (2.5 mm leaf size at isocenter). Using a Lucy 3D QA Phantom (Standard Imaging, Inc., USA), dose distributions were recalculated for each plan and the absolute isocenter dose was checked for each treatment field in the phantom, both with a DD (PTW 60003 Diamond Detector PTW, Freiburg, Germany) and with a PSD (Exradin W1 scintillator, Standard Imaging, Inc., USA). The detectors were positioned in the same way in the phantom, each with its specific insert, both with their longitudinal axis parallel the radiation beam when the gantry is at zero angle (see figure). This position was used to acquire the CT images of the phantom, define the isocenter location and the setup measurements. The figure shows also that the DD creates artifacts in the CT scan caused by the metallic connectors of the detector which lead to dose under-dosage estimation for table position 0degree (the artifact represents a region of density higher than the acrylic material of the phantom which at table position zero falls on the beam path with a consequent larger than real radiation absorption and therefore lowers the dose calculated at isocenter). This effect is not present for the PSD. The DD, because of its small detector volume, is being used as our gold standard for fixed dose rates treatments. Furthermore our DD presents a well centered sensitive detector volume, as measured on X-ray images, of about 0.002 cc against 0.0024 cc of the PSD. Result(s): The mean dose ratio (measured/expected) over all arcs for the DD and PSD was 1.020 (SD 0.035) and 1.020 (SD 0.025) respectively. Excluding DCA with table rotations at 0degree (5 arcs) the mean dose ratio was 1.014 (SD 0.022) and 1.021 (SD 0.026) respectively for the DD and PSD. The mean ratio PSD/DD of the dose readings distribution over all arcs and excluding zero table positions was 1.001 (SD 0.026) and 1.006 (SD 0.014) respectively. Conclusion(s): The Exradin W1 Scintillator seems to be suitable for pretreatment QA of typical clinical MLC based stereotactic radio surgery plans, with equivalent MLC field sizes starting from 7.5 mm. Furthermore, the Exradin W1 Scintillator because of its water equivalence does not cause any dose perturbations. (Figure Presented)."
345,Excluded,"Using genetic algorithms to find the most effective stimulus for sensory neurons Genetic algorithms (GAs) can be used to find maxima in large search spaces in a relatively short period of time. We have used GAs in electrophysiological experiments to find the most effective stimulus (MES) for sensory neurons in the cochlear nucleus and inferior colliculus of anaesthetised guinea pigs. The MES is the stimulus that elicits the greatest number of spikes from a unit. We show that GAs provide an effective means of determining the best combination of up to four parameters for sinusoids with amplitude modulation. Using GAs, we have found tuning to modulation frequencies as a function of carrier frequency, sound level and temporal asymmetry. These results demonstrate the suitability of GAs in electrophysical experiments for estimating the position of the most effective stimulus in a specified parameter space."
2322,Excluded,"85. Comparison of novel machine vision image guidance system with a 3D fluoroscopy-based platform for pedicle screw placement: a randomized prospective study of radiation, accuracy, and cost BACKGROUND CONTEXT: The use of image guidance and robotics platforms has increased patient safety, accuracy and operative efficiency and reduced revision rates during pedicle screw placement procedures. However, traditional intraoperative 3D or computational tomography (CT) imaging produces potentially harmful ionizing radiation and increases operative time to register the patient. An image guidance platform using machine vision through high resolution stereoscopic cameras and structured visible light does not use ionizing radiation while it builds a 3D topographical map of the patient's anatomy for navigation use. PURPOSE: We aimed to compare a novel machine vision image guidance system (MvIGS) system to a widely used 3D fluoroscopy (3D) platform by comparing radiation exposure, and pedicle screw accuracy. STUDY DESIGN/SETTING: A randomized prospective comparative cohort study of consecutive patients undergoing posterior lumbar instrumented fusion. PATIENT SAMPLE: Adults diagnosed with a spinal condition requiring surgical treatment and planning to have posterior open lumbar fusion with pedicle screws implanted into 1-4 vertebral levels. OUTCOME MEASURES: Outcome measures included: mean intraoperative fluoroscopy time and dose, mean preoperative CT dose length product (DLP) and mean day 2 postoperative CT DLP, pedicle screw accuracy and rate of revision surgery. METHOD(S): Patients were randomized 1:1 to MvIGS or 3D and underwent posterior lumbar instrumented fusion. Radiation doses were recorded from pre- and postoperative CT and intraoperative fluoroscopy. Independent blinded radiologists reviewed pedicle screw accuracy. RESULT(S): A total of 303 (154 MvIGS, 149 3D) pedicle screws were placed in 63 patients (33 MvIGS, 30 3D) over the 12-month study period. Mean age and indication for surgery were similar between both groups. Mean intraoperative fluoroscopy time and doses were significantly reduced in MvIGS compared to 3D (5.2+/-4.1s vs 79.6+/-23.3s, p<0.001 and 133.0+/-215.8cGycm2 vs 3704.1+/-1640.5cGycm2, p<0.001, respectively). This represents a relative reduction of 93.5% in the total intraoperative time and 96.4% reduction in the total dose. Mean preoperative CT DLP and mean day 2 postoperative CT DLP were significantly reduced in MvIGS compared to 3D (590.8+/-389.6mGy*cm vs 1008.9+/-616.3mGy*cm, p<0.001 and 518.1+/-205.6mGy*cmvs 958.7+/-449.6mGy*cm, p<0.001, respectively). This represents a relative reduction of 41.4% and 46.0% relative reduction in the preoperative CT dose and postoperative total DLP, respectively. The MvIGS group required an average of 1.2 registrations each case with an average of 2447 (SD=961.3) data points registered with mean registration time of 106s (SD=52.1s). A rapid re-registration mechanism was utilized in 22% (n=7/33) of cases. Pedicle screw accuracy was high in both groups MvIGS (98.7%) vs 3D (97.3%) with no pedicle breach >2mm in either group (p>0.001). No neurovascular injuries occurred, and no patients needed return to theatre for screw repositioning. CONCLUSION(S): Both MvIGS and 3D image guidance platforms demonstrated high accuracy for pedicle screw placement. MvIGS demonstrated significant reduction of 93.5% and 96.4% in intraoperative radiation time and dose. MvIGS may provide similar accuracy to contemporary image guidance platforms without requiring 3D fluoroscopy or radiolucent operating tables. Reducing registration times and the need for specialized equipment may significantly reduce operating room costs. FDA DEVICE/DRUG STATUS: This abstract does not discuss or include any applicable devices or drugs. Copyright © 2021"
2544,Excluded,"Technical considerations for noncoplanar proton-beam therapy of patients with tumors proximal to the optic nerve PURPOSE: To investigate technical feasibilities of noncoplanar proton-beam therapy (PBT) on dose reduction to critical organs.MATERIAL AND METHODS: The degree of mechanical precision, rotational limitations of the gantry and the treatment couch were evaluated, and dose-volume histograms were compared for noncoplanar and coplanar PBT. Following these studies, three patients with tumors proximal to the optic nerve underwent noncoplanar PBT.RESULTS: Noncoplanar PBT offered advantage in dose reduction to the optic nerve when compared to coplanar therapy. This advantage was more significant if the tumor reduced in size during treatment. None experienced radiation injury to the optic nerve during a short follow-up time of 7-12 months.CONCLUSION: Noncoplanar PBT appears to reduce doses to organs at risk."
576,Excluded,"Glioblastoma multiforme outcomes of 107 patients treated in two Singapore institutions INTRODUCTION Glioblastoma multiforme (GBM) is the most common primary brain tumour in adults. Although the survival rate for GBM has improved with recent advancements in treatment, the prognosis remains generally poor. METHODS We conducted a retrospective review of GBM patients seen in National University Hospital, Singapore, and Tan Tock Seng Hospital, Singapore, from January 2002 to December 2011. Data on disease and treatment factors was collected and correlated with survival. RESULTS Data on a total of 107 GBM patients was analysed. Their median survival time was 15.1 months and the two-year survival rate was 23.5%, which is comparable with data published in other series. The factors associated with improved median survival time were radiotherapy dose > 50 Gy (16.1 months vs. 8.7 months, p = 0.01) and adjuvant concurrent chemotherapy (16.4 months vs. 9.2 months, p = 0.003). CONCLUSION GBM confers a poor prognosis. Adjuvant radiotherapy and chemotherapy are associated with improved survival. Ethnicity may be a contributing factor to differences in GBM incidence and prognosis. Copyright © 2017, Singapore Medical Association. All rights reserved."
2184,Excluded,"Brain irradiation-induced lymphocytosis predicts response in cancer patients with brain metastases Lymphocytopenia is one of the main toxicities of radiotherapy and its severity is related to the irradiation dose. The occurrence of lymphocytopenia depends on the body site of radiotherapy; it is most pronounced with pelvic irradiation, whereas the effect of brain irradiation on the lymphocyte count is to be elucidated. This preliminary study was performed to evaluate changes in lymphocyte number occurring during brain irradiation in cancer patients with brain metastases. The study included 50 patients who received brain radiotherapy for single or multiple brain metastases at a total dose of 30 Gy. Overall, no significant changes in mean lymphocyte number occurred during brain radiotherapy. However, when lymphocyte variations were assessed in relation to the clinical response of brain metastases, a significant increase in the mean number of lymphocytes was found in patients who achieved objective regression of brain metastases on brain irradiation. The mean lymphocyte number decreased in nonresponding patients, albeit without a statistically significant difference with respect to the pretreatment values. The results of this study show that the efficacy of radiotherapy in the treatment of brain metastases is associated with a significant increase in mean lymphocyte number. Therefore, evidence of brain irradiation-induced lymphocytosis may predict the efficacy of radiotherapy."
1215,Excluded,"Effect of internal irradiation on the maturing Purkinje cells in the rat. A Golgi study Continuous irradiation in utero is reported to produce mental retardation and gross abnormalities of the brain in the human. A few experimental studies conducted so far also report gross brain defects in animals exposed to continuous irradiation in utero. Despite the increasing use of nuclear energy for power and radioisotopes in medicine, there is hardly any literature available on the effect of continuous irradiation on the structural details of the developing brain. After intraperitoneal injections of different doses of 131I (8, 18 and 32 microCi) and 32P (10 microCi) in new-born rats on the 6th postnatal day, cerebella stained by Golgi techniques were cut sagittally and the sections were examined on the 10th, 15th and 21st postnatal days. In the animals injected with 18 and 32 microCi of 131I and 10 microCi of 32P a large number of Purkinje cells showed morphological alterations not seen in the control groups or in the groups injected with 8 microCi of 131I. The changes observed included persistence of the perisomatic processes beyond the 10th postnatal day, multiple primary dendrites, angulation of the primary dendrites, long segments of primary dendrites without branches and significantly reduced dendritic volume. The number of affected cells was less on the 21st postnatal day. The effective radiation dose estimated in these groups ranged from 15 to 26 rad. Since the rats irradiated with 6 rad had not shown such changes it is believed that there is a threshold dose of radiation beyond which only changes are perceptible at neuronal level."
942,Excluded,"[Determination of integral dose in cranial CT by measurement of radiation exposure of the brain] To estimate risks involved in x-ray diagnosis, it is useful to employ the concepts of organ dose and integral dose, whereas the surface dose should be considered as unsuitable. Although the methods of measurement differ from each other, they can lead to comparable results, as is demonstrated in this article, eg, for computerised tomography of the skull."
186,Excluded,"Comparison of 32P therapy and sequential hemibody irradiation (HBI) for bony metastases as methods of whole body irradiation We report a retrospective study of 15 patients with prostate carcinoma and diffuse bone metastases treated with sodium 32P for palliation of pain at Downstate Medical Center and Kings County Hospital from 1973 to 1978. The response rates, duration of response, and toxicities are compared with those of other series of patients treated with 32P and with sequential hemibody irradiation. The response rates and duration of response are similar with both modalities ranging from 58 to 95% with a duration of 3.3 to 6 months with 32P and from 75 to 86% with a median duration of 5.5 months with hemibody irradiation. There are significant differences in the patterns of response and in the toxicities of the two treatment methods. Both methods cause significant bone marrow depression. Acute radiation syndrome, radiation pneumonitis, and alopecia are seen with sequential hemibody irradiation and not with 32P, but their incidence can be reduced by careful treatment planning. Hemibody irradiation can provide pain relief within 24 to 48 h, while 32P may produce an initial exacerbation of pain. Lower hemibody irradiation alone is less toxic than either upper hemibody irradiation or 32P treatment."
2418,Excluded,"Intra-operative radiation therapy for malignant brain tumours: Rationale, method, and treatment results of cerebral glioblastomas In radiation therapy for malignant brain tumours, the dose of radiation that can be safely delivered to a tumour is limited by the radiation tolerance of the adjacent normal brain tissue. Among various radiation modalities to produce local tumour eradication without unacceptable complications, we chose a large, single irradiation dose during the operation (intra-operative radiation therapy, IORT). In contrast to X-ray or Cobalt-60 gamma ray irradiation, IORT with a high-energy electron beam delivered by the Shimadzu 20MeV betatron provides acceptable dose homogeneity with rapid fall-off of the radiation dose beyond the treatment volume. Thus, IORT has the advantage of precise demarcation of the target volume, minimum damage to surrounding normal tissues, and a high absorbed target dose (15-25Gy in 5-10min). On the basis of our experience with 170 patients treated by IORT, we established the treatment indications and method in patients with malignant brain tumours. IORT with a dose of 15-25 Gy was delivered to widely resected tumours followed by external radiation therapy. No acute or subacute complications were observed. Treatment results of 30 patients with glioblastoma treated by IORT (mean 18.3 Gy) combined with external radiation therapy (mean 58.5 Gy) resulted in a median survival of 119 weeks and a 2-year survival rate of 61%."
1416,Excluded,"Changes in intrinsic properties of pyramidal neurons in adult rat S1 during cortical reorganization Peripheral denervation causes significant changes in the organization of developing or adult primary somatosensory cortex (S1). However, the basic mechanisms that underlie reorganization are not well understood. Most attention has been focused on possible synaptic mechanisms associated with reorganization. However, another important determinant of cortical circuit function is the intrinsic membrane properties of neurons in the circuit. Here we document changes in the intrinsic properties of pyramidal neurons in cortical layer 2/3 in adult rat primary somatosensory cortex (S1) after varying durations of forepaw denervation. Denervation of the forepaw induced a rapid and sustained shift in the location of the border between the forepaw and lower jaw representations of adult S1 (reorganization). Coronal slices from the reorganized region were maintained in vitro and the intrinsic properties of layer 2/3 pyramidal neurons of S1 were determined using whole cell recordings. In general, passive membrane properties were not affected by denervation; however, a variety of active properties were. The most robust changes were increases in the amplitudes of the fast and medium afterhyperpolarization (AHP) and an increase in the interval between action potentials (APs). Additional changes at some durations of denervation were observed for the AP threshold. These observations indicate that changes in intrinsic properties, mostly reflecting a decrease in overall excitation, may play a role in changes in cortical circuit properties during reorganization in adult S1, and suggest a possible role for AHPs in some of those changes."
2406,Excluded,"Ipilimumab in melanoma with limited brain metastases treated with stereotactic radiosurgery The anti-cytotoxic T-lymphocyte-associated antigen 4 (CTLA-4) monoclonal antibody ipilimumab has been shown to improve survival in patients with metastatic non-CNS melanoma. The purpose of this study was to investigate the efficacy of CTLA-4 inhibitors in the treatment of metastatic melanoma with limited brain metastases treated with stereotactic radiosurgery (SRS). Between January 2008 and June 2011, 58 patients with limited brain metastases from melanoma were treated with SRS with a median dose of 20 Gy delivered to the 50% isodose line (range, 15-20 Gy). In 25 patients, ipilimumab was administered intravenously at a dose of 3 mg/kg over 90 min every 3 weeks for a median of four doses (range, 1-8). Local control (LC), freedom from new brain metastases, and overall survival (OS) were assessed from the date of the SRS procedure. The median LC, freedom from new brain metastases, and OS for the entire group were 8.7, 4.3, and 5.9 months, respectively. The cause of death was CNS progression in all but eight patients. Six-month LC, freedom from new brain metastases, and OS were 65, 35, and 56%, respectively, for those who received ipilimumab and 63, 47, and 46% for those who did not (P=NS). Intracranial hemorrhage was noted in seven patients who received ipilimumab compared with 10 patients who received SRS alone (P=NS). In this retrospective study, administration of ipilimumab neither increased toxicity nor improved intracerebral disease control in patients with limited brain metastases who received SRS. © 2013 Wolters Kluwer Health Lippincott Williams & Wilkins."
2658,Excluded,"Dark light, rod saturation, and the absolute and incremental sensitivity of mouse cone vision Visual thresholds of mice for the detection of small, brief targets were measured with a novel behavioral methodology in the dark and in the presence of adapting lights spanning ~8 log(10) units of intensity. To help dissect the contributions of rod and cone pathways, both wild-type mice and mice lacking rod (Gnat1(-/-)) or cone (Gnat2(cpfl3)) function were studied. Overall, the visual sensitivity of mice was found to be remarkably similar to that of the human peripheral retina. Rod absolute threshold corresponded to 12-15 isomerized pigment molecules (R*) in image fields of 800 to 3000 rods. Rod ""dark light"" (intrinsic retinal noise in darkness) corresponded to that estimated previously from single-cell recordings, 0.012 R* s(-1) rod(-1), indicating that spontaneous thermal isomerizations are responsible. Psychophysical rod saturation was measured for the first time in a nonhuman species and found to be very similar to that of the human rod monochromat. Cone threshold corresponded to ~5 R* cone(-1) in an image field of 280 cones. Cone dark light was equivalent to ~5000 R* s(-1) cone(-1), consistent with primate single-cell data but 100-fold higher than predicted by recent measurements of the rate of thermal isomerization of mouse cone opsins, indicating that nonopsin sources of noise determine cone threshold. The new, fully automated behavioral method is based on the ability of mice to learn to interrupt spontaneous wheel running on the presentation of a visual cue and provides an efficient and highly reliable means of examining visual function in naturally behaving normal and mutant mice."
882,Excluded,"Quantities for assessing high photon doses to the body: a calculational approach Tissue reactions are the most clinically significant consequences of high-dose exposures to ionising radiation. However, currently there is no universally recognized dose quantity that can be used to assess and report generalised risks to individuals following whole body exposures in the high-dose range. In this work, a number of potential dose quantities are presented and discussed, with mathematical modelling techniques employed to compare them and explore when their differences are most or least manifest. The results are interpreted to propose the average (D <sub>GRB</sub>) of the absorbed doses to the stomach, small intestine, red bone marrow, and brain as the optimum quantity for informing assessments of risk. A second, maximally conservative dose quantity (D <sub>Max</sub>) is also suggested, which places limits on any under-estimates resulting from the adoption of D <sub>GRB</sub>. The primary aim of this work is to spark debate, with further work required to refine the final choice of quantity or quantities most appropriate for the full range of different potential exposure scenarios."
2607,Excluded,"[The role of immunological mechanisms in the development of the late sequelae of nuclear disasters] Effects, both specific and non-specific, were analysed of ionizing radiation in a comparative evaluation of medical sequels of the Chernobyl disaster and of the Semipalatinsk Range nuclear test. A hypothesis is advanced assuming that development of all major bodily morbid conditions is directly related to the dysfunction of certain complex of organs, the thyroid gland in the first place, the thymus gland known to be a central organ of systemic immunogenesis. A breach in the thymus link triggers harmful cascade reactions of neuroimmunoendocrinological regulation, appeared to be responsible for the pathogenesis of practically all pathologies disclosed. [References: 56]"
2838,Excluded,"Repetitive transcranial magnetic stimulation reveals abnormal plastic response to premotor cortex stimulation in schizophrenia BACKGROUND: Schizophrenia may be characterized by abnormal plastic modulation in cortical neuronal circuits. Activation of premotor cortex using repetitive transcranial magnetic stimulation (rTMS) produces suppression of cortical excitability in primary motor cortex. We hypothesized that premotor rTMS would cause less suppression of motor cortical excitability in patients with schizophrenia than in control subjects.METHODS: Twelve patients diagnosed with schizophrenia and twelve healthy control subjects underwent subthreshold rTMS to the premotor area in a 15-min conditioning train. Measurements of primary motor cortical excitability (motor evoked potential; MEP), the resting motor threshold (RMT), and cortical inhibition (CI) were taken before and after the rTMS.RESULTS: There was no difference in RMT between groups at baseline, although the patient group had less CI than the control group at baseline. Following rTMS, the change in both MEP size and RMT between groups was significant. After rTMS, MEP size was suppressed in the control group and increased in the patient group, whereas RMT increased in the normal control group and decreased in the patient group.CONCLUSIONS: Patients with schizophrenia demonstrate abnormal brain responses to rTMS applied to the premotor cortex that appear to relate to reduced motor cortical inhibition."
1269,Excluded,"CT and MR imaging of central nervous system effects of therapy in patients treated for hematological malignancies The purpose of this article is to present the imaging appearance of central nervous system effects of therapy that may occur in patients treated for hematological malignancies. Imaging in these patients relates to complications of high-dose therapy, bone marrow transplantation, infections occurring in immunocompromised patients, central nervous system dysfunction due to failure of other organ systems, or cerebral hemorrhages due to platelet refractoriness. Rapid and accurate diagnosis is essential but often difficult, as neurological manifestations are rarely disease specific. Neurological imaging, in combination with electrophysiological studies as well as blood and cerebrospinal fluid investigations, may be helpful for diagnosing most of these complications, as well as in differentiating between the manifestations of the underlying disease and complications of the treatment."
1449,Excluded,"Response to electric shock in rats: effects of selective midbrain raphe lesions The forebrain serotonin (5-HT) concentrations of rats with lesions in the median (M; n equal to 5), dorsal (D; n equal to 5), and both (DM; n equal to 6) midbrain raphe nuclei were, respectively, 22, 48, and 70% lower than in control animals (n equal to 10). The lesion and control groups, however, did not evidence differences in pain sensitivity as measured by the flinch-jump technique. On the other hand, of the animals tested, those with M (n equal to 3) and DM (n equal to 4) lesions required more trials than controls (n equal to 6) to acquire a one-way avoidance response. D lesion rats (n equal to 2) did not differ from controls in one-way avoidance learning, except in terms of prolonged escape latencies during the first three trials. The previously reported increased sensitivity to painful stimuli subsequent to medial forebrain bundle lesions or para-chlorophenylalanine administration, therefore, does not appear to be due exclusively to disruption of ascending 5-HT fibers originating in the dorsal and median raphe nuclei. The effects of midbrain raphe lesions of avoidance learning, furthermore, depend on lesion locus, and are not due to either hypo- or hyperalgesia."
130,Included,"[Changes in synapses after gamma-irradiation of the rat head] High reactivity and, at the same time, flexibility of interneuronal contacts were observed after exposure of rat head to 2-100 Gy radiation. At high doses (200-400 Gy) radiation-induced changes played a major role in the development of the cerebral form of radiation sickness. A complete asynapsis is probably one of the causes of the animals death ""under the ray"" (irradiation of the head with a dose of 1000 Gy)."
2229,Excluded,"Asynchronous inputs and NMDA conductances predict excitatory responses in the cortical-cA1 pathway of the hippocampus In the hippocampus, CA1 place cells are driven by a substantial input from CA3. There is a second pathway to CA1 from the entorhinal cortex. The mode of action of cortex on CA1 through this pathway is not known. The pathway supports CA1 place field activity after CA3 has been lesioned, yet stimulation of the pathway in rat slices results in strong feedforward inhibition that prevents pyramidal cell action potentials. We use a detailed conductance-based model of this pathway to simulate the response to cortical stimulation in slice experiments and in vivo spatial exploration. We find that the presence of NMDA conductances enable CA1 pyramidal cells to integrate cortical inputs over a time scale longer than that which is effective in recruiting the inhibitory response that can suppress action potentials. We then show that this asynchronous response mode supports place field formation in response to experimentally constrained spatially modulated cortical activity. Within this model, the inclusion of GABAB conductances and the hyperpolarisation activated current I(h) reduces the strength of the GABAA inputs required to balance the excitatory inputs, and this facilitates place field formation by reducing variability in the inhibitory inputs."
2670,Excluded,"A strategy for the use of image-guided radiotherapy (IGRT) on linear accelerators and its impact on treatment margins for prostate cancer patients Background and Purpose: In external beam radiotherapy of prostate cancer, the consideration of various systematic error types leads to wide treatment margins compromising normal tissue tolerance. We investigated if systematic set-up errors can be reduced by a set of initial image-guided radiotherapy (IGRT) sessions. Patients and Methods: 27 patients received daily IGRT resulting in a set of 882 cone-beam computed tomographies (CBCTs). After matching to bony structures, we analyzed the dimensions of remaining systematic errors from zero up to six initial IGRT sessions and aimed at a restriction of daily IGRT for 10% of all patients. For threshold definition, we determined the standard deviations (SD) of the shift corrections and selected patients out of this range for daily image guidance. To calculate total treatment margins, we demanded for a cumulative clinical target volume (CTV) coverage of at least 95% of the specified dose in 90% of all patients. Result(s): The gain of accuracy was largest during the first three IGRTs. In order to match precision and workload criteria, thresholds for the SD of the corrections of 3.5 mm, 2.0 mm and 4.5 mm in the left-right (L-R), cranial-caudal (C-C), and anterior-posterior (A-P) direction, respectively, were identified. Including all other error types, the total margins added to the CTV amounted to 8.6 mm in L-R, 10.4 mm in C-C, and 14.4 mm in A-P direction. Conclusion(s): Only initially performed IGRT might be helpful for eliminating gross systematic errors especially after virtual simulation. However, even with daily IGRT performance, a substantial PTV margin reduction is only achievable by matching internal markers instead of bony anatomical structures. © 2008 Urban & Vogel."
