,titleabstract,decision
1579,"Decline of natural killer cell activity in sublethally irradiated mice Spleen cells of (C57BL/6 X C3H/He)F1 mice were assayed for natural killer (NK) cell activity against YAC-1 and FBL-3 lymphoma targets at several intervals after total-body exposure to a high sublethal dose of 137Cs or 60Co gamma-rays. NK cell activity did not decline for the first 12 days but decreased sharply thereafter and remained low until day 24. The recovery of splenic NK cell activity was delayed. Beginning on day 28, the activity was slowly increased, reaching near-normal levels (80% of controls) 41-59 days after irradiation. Suppressor cells detectable during the period of lowest NK cell activity, i.e., on days 17 and 19, may have been responsible for the delayed and slow recovery. These studies indicated that a) mature effectors of natural cytotoxicity are relatively radioresistant renewable cells with a lifespan of about 2 weeks whose progenitors are radiosensitive cells b) the kinetics of decline and especially of recovery of NK cell activity may be influenced by suppressor cells. Should NK cell activity confer resistance to autochthonous lymphomas in vivo, it may be a significant consideration for strategies of tumor therapy by cytotoxic agents that reconstitution of the NK cell pool is a slow process and that suppressor cell function must be overcome for full recovery.",Included
2100,"Squamous cell and basal cell carcinoma of the skin in relation to radiation therapy and potential modification of risk by sun exposure BACKGROUND: Epidemiologic studies consistently find enhanced risk of basal cell carcinoma of the skin among individuals exposed to ionizing radiation, but it is unclear whether the radiation effect occurs for squamous cell carcinoma. It is also not known whether subgroups of individuals are at greater risk, eg, those with radiation sensitivity or high ultraviolet radiation exposure., METHODS: We analyzed data from a case-control study of keratinocyte cancers in New Hampshire. Incident cases diagnosed in 1993-1995 and 1997-2000 were identified through a state-wide skin cancer surveillance system, and controls were identified through the Department of Transportation and Center for Medicare and Medicaid Service Files (n = 1121 basal cell carcinoma cases, 854 squamous cell carcinoma cases, and 1049 controls)., RESULTS: We found an association between history of radiation treatment and basal cell carcinoma. The association was especially strong for basal cell carcinomas arising within the radiation treatment field (odds ratio = 2.6; 95% confidence interval = 1.5-4.3), and among those treated with radiation therapy before age 20 (3.4; 1.8-6.4), those whose basal cell carcinomas occurred 40 or more years after radiation treatment (3.2; 1.8-5.8), and those treated with radiation for acne (11; 2.7-49). Similar age and time patterns of risk were observed for squamous cell carcinoma, although generally with smaller odds ratios. For basal cell carcinoma, early exposure to radiation treatment was a risk factor largely among those without a history of severe sunburns, whereas for squamous cell carcinoma, radiation treatment was a risk factor primarily among those with a sun-sensitive skin type (ie, a tendency to sunburn)., CONCLUSIONS: Radiation treatment, particularly if experienced before age 20, seems to increase the long-term risk of both basal and squamous cell carcinomas of the skin. These risks may differ by sun exposure or host response to sunlight exposure.",Excluded
315,"High-pitch versus sequential mode for coronary calcium in individuals with a high heart rate: Potential for dose reduction BACKGROUND: To determine the impact of high-pitch spiral acquisition on radiation dose and cardiovascular disease (CVD) risk stratification by coronary artery calcium (CAC) assessment with computed tomography in individuals with a high heart rate., METHODS: Of the ROBINSCA trial, 1990 participants with regular rhythm and heart rates >65 beats per minute (bpm) were included. As reference, 390 participants with regular heart rates <=65 bpm were used. All participants underwent prospectively electrocardiographically(ECG)-triggered imaging of the coronary arteries using dual source CT at 120kVp, 80 ref mAs using both high-pitch spiral mode and sequential mode. Radiation dose, Agatston score, number of positive scores, as well as median absolute difference of the Agatston score were determined and participants were stratified into CVD risk categories., RESULTS: A similar percentage of participants with low heart rates and high heart rates had a positive CAC score in data sets acquired in high-pitch spiral (low heart rate: 57.7%, high heart rate: 55.8%) and sequential mode (58.0%, 54.7%, p=n.s.). The median absolute difference in Agatston scores between acquisition modes was 14.2% and 9.2%, for the high and low heart rate groups, respectively. Excellent agreement for risk categorization between the two data acquisition modes was found for the high (kappa=0.927) and low (kappa=0.946) heart rate groups. Radiation dose was 48% lower for high-pitch spiral versus sequential acquisitions., CONCLUSION: Radiation dose for the quantification of coronary calcium can be reduced by 48% when using the high-pitch spiral acquisition mode compared to the sequential mode in participants with a regular high heart rate. CVD risk stratification agreement between the two modes of data acquisition is excellent. Copyright © 2018 Society of Cardiovascular Computed Tomography. Published by Elsevier Inc. All rights reserved.",Excluded
2617,"Time sequence of cancer occurrence. Implications in low level radiation risk assessment A total of 8 229 C57 Black mice of both sexes were randomly assigned to various groups. In some groups, mice aged 33 +/- 3 days were submitted to either sham, neutron or cobalt external radiation at 32, 45, 63, 88 and 123 mGy or at 18, 25, 36 and 51 cGy dose levels, respectively. In other groups, mice either at birth or weaning, were injected with tritiated thymidine or tritiated water, or were given tritiated water as drinking water for the entire lifespan. The main purpose of the experiment was to investigate the low dose-response relationship of cancer induction, especially leukemogenesis and to evaluate the excess risk, using actuarial age-specific rates. Following neutron or cobalt exposure, the phenotypic occurrence of lymphocytic lymphomas was earlier in appearance and higher in yield during the first decades of lifespan in irradiated groups versus matching controls, whereas such occurrence was markedly lower in yield at a later age. Under parallel experimental conditions, induction of reticulum cell lymphomas, however, was uniformly enhanced throughout the entire lifespan. Induction rates of all tumors (reticular and solid) pooled were significantly increased, and more so following cobalt than neutron irradiation. In mice injected with tritiated thymidine, the overall tumor incidence was increased monotonically throughout the lifespan. In mice exposed to tritiated water, the incidence of lymphocytic lymphomas was markedly increased throughout the lifespan, whereas no such effect was observed for reticulum cell tumors. In the light of tumor data analysis, it appears that selection of a particular type of tumor as a dependent variable for dose-response assessment cannot disregard the primary modulation of the whole tumor spectrum. In C57 Black murine leukemogenesis, the shape and structure of the dose-response regression curve over the entire lifespan does not fit the linear-quadratic model. It is, however, theorized that our data are consistent with the two-mutation clonal expansion model, assuming creation of initiated cells which are added to the pool of spontaneously occurring initiated cells and implying that the excess risk is initially high at early age and then decreases with increasing age following exposure. It is concluded that murine radiocarcinogenesis investigation may contribute to improving the assessment as well as understanding the underlying mechanisms of low level radiation hazards. (C) Academie des sciences/Elsevier, Paris.",Included
2130,"Primary CNS lymphoma treated with combined intra-arterial ACNU and radiotherapy Object. To assess whether nimustine (ACNU), a drug that can cross the blood brain barrier, combined with radiotherapy, improved the survival of patients with primary central nervous system lymphoma (PCNSL). Clinical materials and methods. Between 1995 and 2005, we treated 63 immunocompetent PCNSL patients with combination therapy consisting of intra-arterial ACNU (100mg/m 2) and whole brain radiotherapy (36-50Gy). Their median age was 60 years (range 28-81). The median follow-up was 24 months. Findings. With this regimen we achieved a complete response rate of 75% (43 of 57 patients). Kaplan-Meier estimates for median progression-free survival and median overall survival were 26 and 39 months, respectively. The 3- and 5-year survival rates were 51% (95% confidence interval [CI], 36-65%) and 32% (95% CI, 17-47%), respectively. By multivariate analysis, age (<60 vs. >=60 years) was the only statistically significant prognostic factor; the WBRT dose, sex, and number of tumors were not significant prognostic factors in this study. Myelosuppression was the most frequent side effect, 60% of patients experienced grade 3-4 leukopenia. Late neurotoxicity as a result of treatment was observed in 14 of 43 patients (34%) and higher age (>60) was associated with a high risk of neurotoxicity. Conclusion. The intra-arterial administration of ACNU combined with radiation therapy yielded a high response rate at acceptable toxicity levels in younger patients with PCNSL. However, late neurotoxicity was a serious complication in patients above 60 years of age. © 2007 Springer-Verlag.",Excluded
2859,"Intensity-modulated radiotherapy versus three-dimensional conformal radiotherapy for stage I-II natural killer/T-cell lymphoma nasal type: Dosimetric and clinical results Background: This study was to compare radiotherapy treatment planning and treatment outcomes following three-dimensional conformal radiotherapy (3DCRT) and intensity-modulated radiotherapy (IMRT) in stage I-II natural killer (NK)/T-cell lymphoma. Method(s): The cases of 94 patients with stage I-II NK/T-cell lymphoma, nasal type in the upper aerodigestive tract who treated between May 2005 and Dec 2008 were reviewed. These patients received radiotherapy with or without induction chemotherapy. Definitive radiotherapy was conducted using 3DCRT in 47 patients and IMRT in the other 47 patients with a regional field and a total dose of 50 Gy. Dosimetric pmeters of radiation treatment plans, local control probability (LCP), overall survival (OS), and toxicities were analyzed and compared between 3DCRT and IMRT. Result(s): From the dosimetric analysis, IMRT demonstrated significantly better dose coverage and homogeneity than 3DCRT. However, after a median follow-up of 46 months, IMRT was not associated with improvements in 4y-OS (80.9% for 3DCRT vs. 82.7% for IMRT, p=0.87) or 4y-LCP (86.3% for 3DCRT vs. 88.9% for IMR p=0.85). Of the 18 patients who received cervical lymph node irradiation, those in the IMRT group received a lower mean parotid dose. Furthermore, at-risk organs were strictly kept within the safe dose range in both groups, and no severe late toxicity was observed. Conclusion(s): IMRT provided better dose coverage than 3DCRT, although it failed to provide LCP and OS benefits. Definitive radiotherapy with a regional field and a total dose of 50 Gy is efficient and safe for NK/T-cell lymphoma using either IMRT or 3DCRT. However, IMRT may have the potential to reduce parotid gland hypofunction following cervical irradiation. © 2013 Shen et al.; licensee BioMed Central Ltd.",Excluded
288,"Patient effective radiation dose and associated risk from transmission scans using 153Gd line sources in cardiac SPECT studies The aim of the present study was to determine the contribution of transmission measurements acquisition to total patient effective dose from cardiac SPECT studies. A dual-head L-shaped gamma camera equipped with a transmission scan acquisition system based on two 153Gd line sources was used to simulate transmission measurements acquisition exposure on an anthropomorphic phantom. Thermoluminescence dosimeters were used to directly monitor the dose to 550 measuring points in the phantom. The effective dose and associated risk from transmission scans acquisition were estimated and compared to those associated to the radiopharmaceutical injected. The maximum effective dose from a typical transmission measurements acquisition was 1.3 muSv and 1.9 muSv for male and female patients, respectively. The contribution of the typical transmission scans acquisition to total patient radiation risk from a cardiac SPECT study is less than 10-3. Thus, radiation exposure may not be considered as a limiting factor for the clinical application of attenuation correction methods based on transmission measurements in cardiac SPECT.",Excluded
1866,"The effect of electromagnetic field emitted by a mobile phone on the inhibitory control of saccades OBJECTIVE: To investigate whether exposure to a pulsed high-frequency electromagnetic field (pulsed EMF) emitted by a mobile phone has short-term effects on the inhibitory control of saccades., METHODS: A double-blind, counterbalanced crossover study design was employed. We assessed the performance of 10 normal subjects on antisaccade (AS) and cued saccade (CUED) tasks as well as two types of overlap saccade (OL1, OL2) task before and after 30 min of exposure to EMF emitted by a mobile phone or sham exposure., RESULTS: After EMF or sham exposure, we observed a slight but significant shortening of latency in the CUED and OL2 tasks. AS amplitude decreased as well as the saccade velocities in the AS, CUED, and OL1 tasks after exposure. These changes occurred regardless of whether exposure was real or sham. The frequencies of pro-saccades in the AS task, saccades to cue in the CUED task, and prematurely initiated saccades in the overlap (OL2) task did not change significantly after real or sham EMF exposure., CONCLUSIONS: Thirty minutes of mobile phone exposure has no significant short-term effect on the inhibitory control of saccades., SIGNIFICANCE: The cortical processing responsible for saccade inhibition is not affected by exposure to EMF emitted by a mobile phone. Copyright 2009 International Federation of Clinical Neurophysiology. Published by Elsevier Ireland Ltd. All rights reserved.",Excluded
1362,"Comparative stochastic effects of inhaled alpha- and beta-particle- emitting radionuclides in beagle dogs The stochastic effects of inhaled, insoluble particles of alpha- or beta- particle-emitting radionuclides were compared in dogs. Male and female beagle dogs were exposed briefly by nasal inhalation to relatively insoluble aerosols of 239PuO2 or 144Ce in fused aluminosilicate particles (FAP) and observed for cancer for their lifetimes. The initial lung burden and retention of each radionuclide was determined by whole-body counting of the emissions from 144Ce-144Pr- or 169Yb-labeled 239PuO2. Lung doses were calculated for each dog from these data. The lung doses ranged from 0.21 to 1200 Gy for 144Ce FAP and 1.6 to 58 Gy for 239PuO2. Dogs with doses to the lung of about 60 Gy or greater from 144Ce or about 2 Gy or greater from 239PuO2 had an increased incidence of lung carcinomas. In dogs exposed to 144Ce FAP, three organs were targets for neoplasia: lung, tracheobronchial lymph nodes, and heart. The insoluble FAP carried to the lymph nodes draining the lung delivered high radiation doses to the nodes and adjacent heart, resulting in hemangiosarcomas of these organs. In the lung, high radiation doses induced hemangiosarcomas and carcinosarcomas. At lower doses, carcinomas of various histological patterns were induced in the lung. In dogs exposed to 239PuO2, the lung was the sole target organ for neoplasia. Nearly all of these neoplasms were carcinomas of various histological patterns. These results indicated that relatively low doses of alpha-particle radiation can induce pulmonary cancers, but relatively large doses of beta-particle radiation are required. In addition, inhaled beta-particle emitters can also induce cancers in lung-associated lymph nodes and heart at these larger absorbed radiation doses.",Included
557,"[Influence of Professional Contact with Plutonium-239 on Indicators of the Immune Status of the Personnel at Siberian Chemical Plant] The results of the examination and monitoring of the personnel at the Siberian Chemical Plant (SChP) and adult population of Seversk are presented. The results of primary examination of the personnel who professionally contact the ionizing radiation (IR) from external sources and incorporated 239Pu showed that clinical symptoms of dysfunction of the immune system manifested themselves with a frequency of 75.30%. Infectious-inflammatory diseases (46.95%) and the combined pathology of infectious and allergic character (20.12%) were the most widespread. The allergic diseases (AD) without manifestations of an infectious component were observed not often (7.62%). The monitoring which was carried out for 10 years revealed a decrease in a percentage of persons with clinical signs of disorders of the immune system up to 60.68% among the personnel at the Chemical-Steel Plant and even more among the whole group of the studied personnel at SChP--49.68% (389 : 783). Among the population their frequency made up 51.78%. Features of clinical manifestations of dysfunction ofthe immune system depending on accumulation of 239Pu in the organism are established. Similar dynamics of infectious and infectious and allergic syndromes is revealed when the activity of 239Pu is 40 nCi. AD frequency reliably increased .when the activity of 239Pu is 20 nCi, but if accumulation is higher than 20-40 nCi it decreases and again increases when the activity is over 40 nCi. Pathologies of infectious and allergic genesis are most often observed when the content of 239Pu in an organism is over 40 nCi. Indicators of the immune status (IS) of the personnel at SChP with incorporated 239Pu are analyzed. 59 people--carriers of 239Pu and 408 people without 239Pu accumulated in an organism are examined. In comparison with the control, IS indicators characteristic for all dose loading groups are revealed: increase of lymphocytes, existence of dissociation in indicators of relative and absolute values of the T-cellular link, CD16+56+(-) NK-cells and B-lymphocytes with increase of absolute values, decrease in markers of activation of HLA-DR+ and CD95+, increase of B-lymphocytes and low level of serum IgM. Features of IS in comparison with the group of the personnel with the absence of 239Pu in an organism and indicators of IS which depend on the activity of 239Pu are established. Among them are a decrease in the percentage of persons with increased number of lymphocytes with increased beam loading; increase of NK-T-cells when the activity of 239Pu is 10-20 nCi and the highest value at doses over40 nCi; the dynamics of CD16+56(+)-lymphocytes with the increase of the contents and a percentage of persons with the increase of the activity above 40 nCi; the highest frequenc of a regulatory imbalance with high frequency decrease of CD8(+)-T-lymphocytes at the content of 239Pu > 0-10 nCi; decrease in indicators of B-lymphocytes and serum IgA with an increase in the activity of 239Pu with the lowest values under internal radiation over 40 nCi; decrease in the percentage of persons with a weakening expression of HLA-DR+ with the increase in dose loading.",Included
2481,"Concentrated adipose tissue infusion for the treatment of knee osteoarthritis: clinical and histological observations Purpose: Osteoarthritis (OA) is characterized by articular cartilage degeneration and subchondral bone sclerosis. OA can benefit of non-surgical treatments with collagenase-isolated stromal vascular fraction (SVF) or cultured-expanded mesenchymal stem cells (ASCs). To avoid high manipulation of the lipoaspirate needed to obtain ASCs and SVF, we investigated whether articular infusions of autologous concentrated adipose tissue are an effective treatment for knee OA patients. Method(s): The knee of 20 OA patients was intra-articularly injected with autologous concentrated adipose tissue, obtained after centrifugation of lipoaspirate. Patients' articular functionality and pain were evaluated by VAS and WOMAC scores at three, six and 18 months from infusion. The osteogenic and chondrogenic ability of ASCs contained in the injected adipose tissue was studied in in vitro primary osteoblast and chondrocyte cell cultures, also plated on 3D-bone scaffold. Knee articular biopsies of patients previously treated with adipose tissue were analyzed. Immunohistochemistry (IHC) and scanning electron microscopy (SEM) were performed to detect cell differentiation and tissue regeneration. Result(s): The treatment resulted safe, and all patients reported an improvement in terms of pain reduction and increase of function. According to the osteogenic or chondrogenic stimulation, ASCs expressed alkaline phosphatase or aggrecan, respectively. The presence of a layer of newly formed tissue was visualized by IHC staining and SEM. The biopsy of previously treated knee joints showed new tissue formation, starting from the bone side of the osteochondral lesion. Conclusion(s): Overall our data indicate that adipose tissue infusion stimulates tissue regeneration and might be considered a safe treatment for knee OA.Copyright © 2018, SICOT aisbl.",Excluded
723,"Preliminary experience of CyberKnife treatment of primary non-small cell lung cancer Objective: Provide the effectiveness of treatment protocol, radiotherapy plan, technique, and early clinical results of inoperable primary non-small cell lung cancer (NSCLC) in patients who received CyberKnife treatment at Ramathibodi Hospital. Material(s) and Method(s): Six cases of inoperable primary NSCLC patients were evaluated for tumor response after having received CyberKnife treatment. The prescribed radiation dose was 45 gray (Gy) in three consecutive fractions for peripherally located tumor and 50 Gy in five fractions within two weeks for centrally located tumor (biological equivalent dose, BED, 112.5 Gy10, and 100 Gy10, respectively). The response to treatment was evaluated from roentgenographic study during follow-up period along with clinical outcome and adverse event. Result(s): Overall response after the treatment was demonstrated in five cases with roentgenographic complete response (CR, disappearance of tumor) and partial response (PR, 50% decrease in size) in two and three cases, respectively without any severe adverse event. The treatment planning parameters demonstrated the effectiveness of radiation dose homogeneity and conformity coverage of the target volume. Conclusion(s): This preliminary report has provided the effectiveness of treatment plan and local tumor controlled without severe adverse event for primary inoperable NSCLC patients receiving CyberKnife treatment.",Excluded
2310,"Toxicities Following Stereotactic Ablative Radiotherapy Treatment of Locally-Recurrent and Previously Irradiated Head and Neck Squamous Cell Carcinoma Stereotactic ablative radiotherapy (SABR) with concomitant cetuximab is an effective treatment option for previously irradiated, locally recurrent squamous cell carcinoma of the head and neck. Its local control and overall survival are similar to those of other available treatment options. Each retreatment depends heavily on the prior treatment and every patient is a special case. Based on the experience of our institution and previously published studies, for patients who receive concomitant cetuximab with a median prior radiation therapy dose of 70Gy, we recommend a total dose of 40-44Gy delivered in 5 fractions on alternating days over 1-2 weeks. However, Grade 2 or 3 toxicities are not uncommon. Therefore, in this review, we also report a pilot study that applies a normal tissue complication probability dose-response model to estimate the probability of toxicities in locally recurrent squamous cell carcinoma of the head and neck reirradiated with SABR. Although this dose-response model includes concurrent targeted therapy and no comparable model yet exists for SABR without it, complication rates without concurrent biological therapy or chemotherapy should be no higher than those described here. Copyright © 2016 Elsevier Inc. All rights reserved.",Excluded
1761,"Low frequency rTMS over posterior parietal cortex impairs smooth pursuit eye tracking The role of the posterior parietal cortex in smooth pursuit eye movements remains unclear. We used low frequency repetitive transcranial magnetic stimulation (rTMS) to study the cognitive and neural systems involved in the control of smooth pursuit eye movements. Eighteen participants were tested on two separate occasions. On each occasion we measured smooth pursuit eye tracking before and after 6 min of 1 Hz rTMS delivered at 90% of motor threshold. Low frequency rTMS over the posterior parietal cortex led to a significant reduction in smooth pursuit velocity gain, whereas rTMS over the motor cortex had no effect on gain. We conclude that low frequency offline rTMS is a potentially useful tool with which to explore the cortical systems involved in oculomotor control.",Excluded
897,"Machine learning applied on chest x-ray can aid in the diagnosis of COVID-19: a first experience from Lombardy, Italy BACKGROUND: We aimed to train and test a deep learning classifier to support the diagnosis of coronavirus disease 2019 (COVID-19) using chest x-ray (CXR) on a cohort of subjects from two hospitals in Lombardy, Italy., METHODS: We used for training and validation an ensemble of ten convolutional neural networks (CNNs) with mainly bedside CXRs of 250 COVID-19 and 250 non-COVID-19 subjects from two hospitals (Centres 1 and 2). We then tested such system on bedside CXRs of an independent group of 110 patients (74 COVID-19, 36 non-COVID-19) from one of the two hospitals. A retrospective reading was performed by two radiologists in the absence of any clinical information, with the aim to differentiate COVID-19 from non-COVID-19 patients. Real-time polymerase chain reaction served as the reference standard., RESULTS: At 10-fold cross-validation, our deep learning model classified COVID-19 and non-COVID-19 patients with 0.78 sensitivity (95% confidence interval [CI] 0.74-0.81), 0.82 specificity (95% CI 0.78-0.85), and 0.89 area under the curve (AUC) (95% CI 0.86-0.91). For the independent dataset, deep learning showed 0.80 sensitivity (95% CI 0.72-0.86) (59/74), 0.81 specificity (29/36) (95% CI 0.73-0.87), and 0.81 AUC (95% CI 0.73-0.87). Radiologists' reading obtained 0.63 sensitivity (95% CI 0.52-0.74) and 0.78 specificity (95% CI 0.61-0.90) in Centre 1 and 0.64 sensitivity (95% CI 0.52-0.74) and 0.86 specificity (95% CI 0.71-0.95) in Centre 2., CONCLUSIONS: This preliminary experience based on ten CNNs trained on a limited training dataset shows an interesting potential of deep learning for COVID-19 diagnosis. Such tool is in training with new CXRs to further increase its performance.",Excluded
438,"Hippocampal avoidance with volumetric modulated arc therapy in melanoma brain metastases - the first Australian experience PURPOSE: Volumetric modulated arc therapy (VMAT) can deliver intensity modulated radiotherapy (IMRT) like dose distributions in a short time; this allows the expansion of IMRT treatments to palliative situations like brain metastases (BMs). VMAT can deliver whole brain radiotherapy (WBRT) with hippocampal avoidance and a simultaneous integrated boost (SIB) to achieve stereotactic radiotherapy (SRT) for BMs. This study is an audit of our experience in the treatment of brain metastases with VMAT in our institution., METHODS AND MATERIALS: Metastases were volumetrically contoured on fused diagnostic gadolinium enhanced T1 weighted MRI/planning CT images. Risk organs included hippocampus, optic nerve, optic chiasm, eye, and brain stem. The hippocampi were contoured manually as one paired organ with assistance from a neuroradiologist. WBRT and SIB were integrated into a single plan., RESULTS: Thirty patients with 73 BMs were treated between March 2010 and February 2012 with VMAT. Mean follow up time was 3.5 months. For 26 patients, BMs arose from primary melanoma and for the remaining four patients from non-small cell lung cancer (n= 2), primary breast cancer, and sarcoma. Mean age was 60 years. The male to female ratio was 2:1. Five patients were treated without hippocampal avoidance (HA) intent. The median WBRT dose was 31 Gy with a median SIB dose for BMs of 50 Gy, given over a median of 15 fractions. Mean values for BMs were as follows: GTV = 6.9 cc, PTV = 13.3 cc, conformity index = 8.6, homogeneity index = 1.06. Mean and maximum hippocampus dose was 20.4 Gy, and 32.4 Gy, respectively, in patients treated with HA intent. Mean VMAT treatment time from beam on to beam off for one fraction was 3.43 minutes, which compared to WBRT time of 1.3 minutes. Twenty out of 25 assessable lesions at the time of analysis were controlled. Treatment was well tolerated; grade 4 toxicity was reported in one patient. The median overall survival was 9.40 months, CONCLUSIONS: VMAT for BMs is feasible, safe and associated with a similar survival times and toxicities to conventional SRT+/-WBRT. The advantage of VMAT is that WBRT and SRT can be delivered at the same time on one machine.",Excluded
2901,"[Intraoperative radiotherapy in abdominal-pelvic cancer surgery] Intraoperative radiotherapy consists in the irradiation of the affected area, exposed using anesthesiological and laparotomic procedures, following the removal of a neoplasia using palliative or macroscopically radical surgical. This increases local tumour control and augments the selectivity of treatment between healthy and neoplastic tissues, thus obtaining a marked improvement in survival or palliation. The authors analyse the data reported in international literature regarding the possible use of intraoperative radiotherapy in patients undergoing abdomino-pelvic oncological surgery. The aim of the study was to evaluate this method for use in selected and combined treatment in which surgery represents an obligatory step. Studies were carried out in a few highly specialised centres given that special technical, logistic and professional skills were required. The populations studied were often very small with a marked prevalence of feasibility studies compared to random studies. In spite of this intraoperative radiotherapy is undoubtedly indicated in locally advanced gastric, rectal and vesical neoplasia, it represents a valid palliative solution in pancreatic neoplasia and in pelvic recidivation, and an effective alternative solution to mutilating surgery in the initial stages of vesical cancer. Positive results are obtained in prostate and uterine cancer, but they are reported by non-conclusive studies. Toxicity is acceptable and non-limiting within a given range of doses and irradiated volume. The ""repercussion"" in terms of knowledge, experience, scientific integration between oncological surgeons and radiotherapists is basic, with a marked improved in the management of cancer treatment.",Excluded
1209,"Definitive Management of Presumed Synchronous Early Stage Non-Small Cell Lung Cancers: Outcomes and Utility of Stereotactic Ablative Radiation Therapy Purpose: Management of synchronous early-stage non-small cell lung cancer (NSCLC) remains controversial because resection is not always feasible. This study evaluates efficacy and patterns of failure after SABR for synchronous early-stage NSCLC. Methods and Materials: From 2005 to 2015, patients presenting with >=2 synchronous NSCLC tumors (T1a-T2b) and receiving SABR to >=1 lesion were reviewed. The most common prescriptions were 50 Gy in 4 or 70 Gy in 10 fractions. Patients underwent multidisciplinary management with workup including chest computed tomography and positron emission tomography/computed tomography, plus brain imaging and endoscopic bronchial ultrasound for most patients to rule out mediastinal and distant disease. Synchronous lesions were defined as multiple ipsilateral or contralateral intrapulmonary lesions diagnosed within 6 months. Result(s): Of 912 patients treated with SABR for early-stage NSCLC at our institution, 82 (9%) presented with synchronous disease, with a total of 169 lesions. SABR was delivered to 142 lesions (84%), with 57 patients (69.5%) receiving SABR for all sites. Median overall survival (OS) and progression-free survival (PFS) were 5.1 and 2.7 years, respectively. At a median follow-up of 58 months, OS was 67% and 52% at 3 and 5 years, and corresponding PFS was 47% and 29%. Thirty-nine patients (48%) had progression, with 21 (26%) experiencing distant failure, and intralobar recurrence was among the first failure for 15 patients (18%). Of the 142 SABR-treated sites, these included 6 in-field (4%) and 4 marginal (3%) recurrences. There were no grade >=3 adverse events. Among patients receiving SABR for all sites, there were no differences in OS (P = .946), PFS (P = .980), local control (P = .683), regional and distant control (P = .656), or toxicity (P = .791). On multivariable analysis, ipsilateral synchronous disease was associated with greater regional and distant failure (hazard ratio, 2.691; P = .025). Conclusion(s): Synchronous NSCLC can be managed with definitive local therapy. With high control rates and favorable outcomes, SABR is an effective and feasible treatment for synchronous early-stage NSCLC.Copyright © 2020 Elsevier Inc.",Excluded
3591,"Expression of activated checkpoint kinase 2 and histone 2AX in exfoliative oral cells after exposure to ionizing radiation Gamma-H2AX (activated histone 2AX) and pChk2 (activated checkpoint kinase 2), which are DNA damage response molecules, are produced in irradiated cells and may be signature molecules of radiation exposure. We investigated their use as potential biomarkers to identify individuals exposed to ionizing radiation. We collected exfoliated oral epithelial cell samples from 100 healthy individuals undergoing routine dental radiographic examination (2.34 cGy) both before and after the radiograph using a non-invasive technique. The expression levels of pChk2 and gamma-H2AX in oral cells were assessed by immunohistochemical assay. Both biomarkers showed statistically significant increases in levels of expression after the radiation exposure (P < 0.001). This suggests that pChk2 and gamma-H2AX may serve as sensitive indicators of low-dose radiation exposure.",Included
630,"Exposure of patients to low doses of X-radiation during neuro-interventional imaging and procedures: Dose estimation and analysis of gamma-H2AX foci and gene expression in blood lymphocytes Radiation has widespread applications in medicine. However, despite the benefits of medical radiation exposures, adverse long-term health effects are cause for concern. Protein and gene biomarkers are early indicators of cellular response after low-dose exposure. We examined DNA damage by quantifying gamma-H2AX foci and expression of twelve candidate genes in the blood lymphocytes of patients exposed to low doses of X-radiation during neuro-interventional procedures. Entrance surface dose (ESD; 10.92-1062.55 mGy) was measured by thermoluminescence dosimetry (TLD). Absorbed dose was estimated using gamma-H2AX focus frequency and gene expression, with in vitro dose-response curves generated for the same biomarkers. gamma-H2AX foci in post-exposure samples were significantly higher than in pre-exposure samples. Among the genes analysed, FDXR, ATM, BCL2, MDM2, TNFSF9, and PCNA showed increased expression; CDKN1A, DDB2, SESN1, BAX, and TNFRSF10B showed unchanged or decreased expression. Absorbed dose, estimated based on gamma-H2AX focus frequency and gene expression changes, did not show any correlation with measured ESD. Patients undergoing interventional procedures receive considerable radiation doses, resulting in DNA damage and altered gene expression. Medical procedures should be carried out using the lowest radiation doses possible without compromising treatment. Copyright © 2020 Elsevier B.V. All rights reserved.",Excluded
1749,"Growth factor treatment prior to low-dose total body irradiation increases donor cell engraftment after bone marrow transplantation in mice Low-toxicity conditioning regimens prior to bone marrow transplantation (BMT) are widely explored. We developed a new protocol using hematopoietic growth factors prior to low-dose total body irradiation (TBI) in recipients of autologous transplants to establish high levels of long-term donor cell engraftment. We hypothesized that treatment of recipient mice with growth factors would selectively deplete stem cells, resulting in successful long-term donor cell engraftment after transplantation. Recipient mice were treated for 1 or 7 days with growth factors (stem cell factor [SCF] plus interleukin 11 [IL-11], SCF plus Flt-3 ligand [FL], or granulocyte colony-stimulating factor [G-CSF]) prior to low-dose TBI (4 Gy). Donor cell chimerism was measured after transplantation of congenic bone marrow cells. High levels of donor cell engraftment were observed in recipients pretreated for 7 days with SCF plus IL-11 or SCF plus FL. Although 1-day pretreatments with these cytokines initially resulted in reduced donor cell engraftment, a continuous increase in time was observed, finally resulting in highly significantly increased levels of donor cell contribution. In contrast, G-CSF treatment showed no beneficial effects on long-term engraftment. In vitro stem cell assays demonstrated the effect of cytokine treatment on stem cell numbers. Donor cell engraftment and number of remaining recipient stem cells after TBI were strongly inversely correlated, except for groups treated for 1 day with SCF plus IL-11 or SCF plus FL. We conclude that long-term donor cell engraftment can be strongly augmented by treatment of recipient mice prior to low-dose TBI with hematopoietic growth factors that act on primitive cells.",Excluded
