,titleabstract,decision
3113,"The biological action of physical factors in the critical periods of embryogenesis. [Russian]. The critical period in a chicken embryonic development (the 10-13-th days of incubation) is revealed under total electromagnetic radiation. This external factor is a physiologically active irritant which can influence functional state of the brain. The increased absorption of electromagnetic energy takes place in this incubation period. Its dynamics within 20 days of embryonic development has phasic, up and down character. Electromagnetic exposure (4 hours a day daily) in the above mentioned period evokes a delay in embryo adaptive motor behavior (biofeedback learning). Morphological investigation shows significant pathological changes--destruction of share brain synapses. The delay in embryo hatching for a day is also detected. Radiation exposure within other periods of incubation (3-6-th or 12-15-th days) was not effective with respect to formation of normal motor pattern in biofeedback experiment.",Excluded
1536,"Treatment of brain metastases of renal cell cancer with combined hypofractionated stereotactic radiotherapy and whole brain radiotherapy with hippocampal sparing. Renal cell cancer patients with brain metastatic disease generally have poor prognosis. Treatment options include surgery, radiotherapy, targeted therapy or best supportive care with respect to disease burden, patient preference and performance status. In the present case report the radiotherapy technique combining whole brain radiotherapy with hippocampal sparing (hippocampal avoidance whole brain radiotherapy HA-WBRT) and hypofractionated stereotactic radiotherapy (SRT) of the brain metastases is performed in a patient with metastatic renal cell carcinoma. HA-WBRT was administered to 30 Gy in 10 fractions with sparing of the hippocampal structures and SRT of 21 Gy in 3 fractions to brain metastases which has preceded the HA-WBRT. Two single arc volumetric modulated arc radiotherapy (VMAT) plans were prepared using Monaco planning software. The HA-WBRT treatment plan achieved the following results: D2=33.91 Gy, D98=25.20 Gy, D100=14.18 Gy, D50=31.26 Gy. The homogeneity index was calculated as a deduction of the minimum dose in 2% and 98% of the planning target volume (PTV), divided by the minimum dose in 50% of the PTV. The maximum dose to the hippocampus was 17.50 Gy and mean dose was 11.59 Gy. The following doses to organs at risk (OAR) were achieved: Right opticus Dmax, 31.96 Gy; left opticus Dmax, 30.96 Gy; chiasma D max, 32,76 Gy. The volume of PTV for stereotactic radiotherapy was 3,736 cm3, with coverage D100=20.95 Gy and with only 0.11% of the PTV being irradiated to dose below the prescribed dose. HA-WBRT with SRT represents a feasible technique for radiotherapy of brain metastatic disease, however this technique is considerably demanding on departmental equipment and staff time/experience.",Excluded
639,"Fine-tuning of intrinsic N-Oct-3 POU domain allostery by regulatory DNA targets. The 'POU' (acronym of Pit-1, Oct-1, Unc-86) family of transcription factors share a common DNA-binding domain of approximately 160 residues, comprising so-called 'POUs' and 'POUh' sub-domains connected by a flexible linker. The importance of POU proteins as developmental regulators and tumor-promoting agents is due to linker flexibility, which allows them to adapt to a considerable variety of DNA targets. However, because of this flexibility, it has not been possible to determine the Oct-1/Pit-1 linker structure in crystallographic POU/DNA complexes. We have previously shown that the neuronal POU protein N-Oct-3 linker contains a structured region. Here, we have used a combination of hydrodynamic methods, DNA footprinting experiments, molecular modeling and small angle X-ray scattering to (i) structurally interpret the N-Oct-3-binding site within the HLA DRalpha gene promoter and deduce from this a novel POU domain allosteric conformation and (ii) analyze the molecular mechanisms involved in conformational transitions. We conclude that there might exist a continuum running from free to 'pre-bound' N-Oct-3 POU conformations and that regulatory DNA regions likely select pre-existing conformers, in addition to molding the appropriate DBD structure. Finally, we suggest that a specific pair of glycine residues in the linker might act as a major conformational switch. © 2007 The Author(s).",Excluded
1266,"Osteoradionecrosis of the cervical spine resulting from radiotherapy for primary head and neck malignancies: operative and nonoperative management. Case report. Osteoradionecrosis is a process of dysvascular bone necrosis and fibrous replacement following exposure to high doses of radiation. The poorly vascularized necrotic tissue may cause pain and/or instability, and it cannot resist infection well, which may result in secondary osteomyelitis. When these processes affect the cervical spine, the resulting instability and neurological deficits can be devastating, and immediate reestablishment of spinal stability is paramount. Reconstruction of the cervical spine can be particularly challenging in this subgroup of patients in whom the spine is poorly vascularized after radical surgery, high-dose irradiation, and infection. The authors report three cases of cervical spine osteoradionecrosis following radiotherapy for primary head and neck malignancies. Two patients suffered secondary osteomyelitis, severe spinal deformity, and spinal cord compression. These patients underwent surgery in which a vascularized fibular graft and instrumentation were used to reconstruct the cervical spine; subsequently hyperbaric oxygen (HBO) therapy was instituted. Fusion occurred, spinal stability was restored, and neurological dysfunction resolved at the 2- and 4-year follow-up examinations, respectively. The third patient experienced pain and dysphagia but did not have osteomyelitis, spinal instability, or neurological deficits. He underwent HBO therapy alone, with improved symptoms and imaging findings. Hyperbaric oxygen is an essential part of treatment for osteoradionecrosis and may be sufficient by itself for uncomplicated cases, but surgery is required for patients with spinal instability, spinal cord compression, and/or infection. A vascularized fibular bone graft is a very helpful adjunct in these patients because it adds little morbidity and may increase the rate of spinal fusion.",Excluded
3538,"Hypofractionated radiotherapy for poor prognosis malignant glioma: matched pair survival analysis with MRC controls. PURPOSE: To assess the survival benefit of palliative hypofractionated radiotherapy in patients with poor prognosis high grade glioma by a matched comparison to conventionally treated controls.METHOD: Ninety-two elderly and/or disabled patients with high grade glioma with poor prognostic features received palliative partial brain radiotherapy to a dose of 30Gy in six fractions over 2 weeks. Patients were matched for WHO histological grade, performance status and age from a cohort of patients treated with conventionally fractionated radiotherapy to a dose of 60Gy in 30 fractions in an Medical Research Council (MRC) BR05 trial.RESULTS: Patients treated with hypofractionated radiotherapy had a median survival of 5 months with a 1-year survival rate of 12% from diagnosis. The median survival of case-matched controls was estimated to be 2.5-4.5 months longer. Following hypofractionated radiotherapy, Barthel score was improved or remained stable in 68% of patients.CONCLUSION: Hypofractionated partial brain radiotherapy is a well-tolerated regimen with palliative benefit. Comparison with matched controls suggests lesser survival benefit than would be obtained with radical radiotherapy. However, this is compensated by lower intensity and duration of irradiation induced side effects. It is postulated that there may not be a significant difference in good quality survival or 'quality adjusted survival' between the two regimens and this requires testing in prospective trials.",Excluded
2107,"Lipid bilayer and water proton magnetization transfer: effect of cholesterol. Magnetization transfer between macromolecules and water can be a significant factor contributing to tissue water 1H relaxation. Using saturation transfer techniques, the degree of magnetization transfer between the macromolecular matrix and bulk water 1H can be directly measured and magnetization transfer contrast (MTC) can be generated in MR images. A significant degree of MTC has been observed in tissues with high plasma membrane content such as kidney and brain. The purpose of this study was to establish whether lipid bilayers, as models for cell membranes, could exchange magnetization with the water solvent and whether this effect could contribute to MTC observed in intact tissues. Magnetization transfer was measured in aqueous dispersions of egg phosphatidylcholine (EPC) in the presence and absence of cholesterol. It was found that neither EPC bilayers nor cholesterol by themselves significantly exchanged magnetization with bulk water 1H. However, as the concentration of cholesterol was increased, the pseudo-first-order magnetization exchange rate increased to a maximum value of approximately 1 s-1. The cholesterol-induced 1H magnetization exchange may be related either to longer correlation times of the lipid or to an increase in the number of water molecules associated with the bilayer. These results indicate that EPC-cholesterol bilayers exchange 1H magnetization with bulk water. These results are consistent with lipid bilayer contributions to bulk water relaxation and MTC in intact biological tissues.",Excluded
1522,"Efficacy in vivo of a cancer therapy strategy combining HSV1716 mediated oncolysis with gene transfer and targeted radiotherapy. Oncolytic herpes viruses have show promise for the treatment of cancer however it is unlikely that the optimal application of these viruses will be as single therapeutic agents. An alternative strategy would be to utilise these viruses to deliver therapeutic transgenes and enhance their tumour cell killing capacity. The herpes simplex virus-1 deletion mutant HSV1716 is a conditionally- replicating oncolytic virus. The safety of HSV1716 has been demonstrated in phase 1 clinical trails with no toxicity attributable to the virus in any patients and provided proof of principle that the virus is capable of directly destroying human tumour cells while leaving normal cells intact (1). To enhance its therapeutic potential, we have engineered HSV1716 to convey the noradrenaline transporter gene (NAT) and thus rendered transfected cells targetable with the radiopharmaceutical [<sup>131</sup>I]MIBG. [<sup>131</sup>I]MIBG is currently used in the treatment of NAT-expressing neuroblastoma, phaeochromocytoma and carcinoids. In this study we have utilised the recombinant virus HSV1716/NAT as a dual cell lysis / gene delivery vehicle for targeting of the NAT transgene to human tumour xenografts in vivo. We have shown that intra-tumoural or intra-venous injection of HSV1716/NAT induced the capacity for active uptake of intra-peritoneal administered [<sup>131</sup>I]MIBG in human glioma, melanoma and colorectal tumour xenograft models which do not express NAT. Tumour growth was significantly delayed after administration of HSV1716/NAT and [<sup>131</sup>I]MIBG compared to treatment with either agents alone. However, the efficacy of combination treatment was dependent on the scheduling of delivery of the two agents. These findings support a role for combination radio-/gene therapy for cancer utilising HSV1716 expressing the NAT transgene and targeted radionuclide therapy.",Excluded
1449,"Brain ischemia and hypometabolism treated by ozone therapy. BACKGROUND: Radiation-induced brain injury (RBI) and low-perfusion brain syndromes are mediated by ischemia and hypometabolism and have limited treatment options. Ozone therapy as treatment in vascular diseases has been described, but the effects on brain tissue have not been well documented.CASE REPORT: We describe a 75-year-old patient with vascular risk factors and meningioma who was treated with stereotactic radiosurgery. 14 months later the patient presented with progressive clinical impairment despite the use of acetylsalicylic acid and corticosteroids. Clinical and imaging evaluations before/after ozone therapy were done by magnetic resonance imaging (MRI), computed tomography (CT), single photon emission computed tomography (SPECT), and positron emission tomography (PET); performance status assessment was done using Barthel Index and World Health Organization/Eastern Cooperative Oncology Group Scale (WHO/ECOG Scale). Ozone therapy was performed by autohemotransfusion.RESULTS: Basal images showed brain areas with ischemia and hypometabolism compatible with ischemic processes and/or RBI. There were no changes in MRI or CT scan images following ozone therapy. However, improvements in brain perfusion and metabolism were demonstrable with SPECT and PET; they correlated with clinical development and performance status scales.CONCLUSION: This report supports our previous works about the effect of ozone therapy in cerebral blood flow, and it suggests the use of ozone therapy in ischemic and hypometabolic brain syndromes such as stroke or RBI.",Excluded
1267,"Assessment of MRI-based attenuation correction for MRI-only radiotherapy treatment planning of the brain. Magnetic resonance imaging-only radiotherapy treatment planning (MRI-only RTP) and positron emission tomography (PET)-MRI imaging require generation of synthetic computed tomography (sCT) images from MRI images. In this study, initial dosimetric evaluation was performed for a previously developed MRI-based attenuation correction (MRAC) method for use in MRI-only RTP of the brain. MRAC-based sCT images were retrospectively generated from Dixon MR images of 20 patients who had previously received external beam radiation therapy (EBRT). Bone segmentation performance and Dice similarity coefficient of the sCT conversion method were evaluated for bone volumes on CT images. Dose calculation accuracy was assessed by recalculating the CT-based EBRT plans using the sCT images as the base attenuation data. Dose comparison was done for the sCTand CT-based EBRT plans in planning target volume (PTV) and organs at risk (OAR). Parametric dose comparison showed mean relative differences of <0.4% for PTV and <1.0% for OARs. Mean gamma index pass rates of 95.7% with the 2%/2 mm agreement criterion and 96.5% with the 1%/1 mm agreement criterion were determined for glioma and metastasis patients, respectively. Based on the results, MRI-only RTP using sCT images generated from MRAC images can be a feasible alternative for radiotherapy of the brain. Copyright © 2020 by the authors.",Excluded
3081,"Computerized tomography. [French]. Computerized tomography is a valuable tool in carrying out treaments using ionizing irradiation. It determines the contour of the patient with exactitude. Within this contour it situates, respectively, the tumor which is to be irradiated and the healthy adjacent organs which are to be preserved. The study of the distribution of the doses delivered is improved, all the more so as it takes into account the variations in density of tissues it passes through which modifies the absorption of rayons. Computerized tomography linked to computerized dosimetric study permits the establishment of more precise plans of irradiation perfectly suited to each patient.",Excluded
3625,[Role of Hereditary and Chromosomal Diseases in the Analysis of Genetic Effects of Radiation],Excluded
2739,"Surface chemistry governs cellular tropism of nanoparticles in the brain. Nanoparticles are of long-standing interest for the treatment of neurological diseases such as glioblastoma. Most past work focused on methods to introduce nanoparticles into the brain, suggesting that reaching the brain interstitium will be sufficient to ensure therapeutic efficacy. However, optimized nanoparticle design for drug delivery to the central nervous system is limited by our understanding of their cellular deposition in the brain. Here, we investigated the cellular fate of poly(lactic acid) nanoparticles presenting different surface chemistries, after administration by convection-enhanced delivery. We demonstrate that nanoparticles with 'stealth' properties mostly avoid internalization by all cell types, but internalization can be enhanced by functionalization with bio-adhesive end-groups. We also show that association rates measured in cultured cells predict the extent of internalization of nanoparticles in cell populations. Finally, evaluating therapeutic efficacy in an orthotopic model of glioblastoma highlights the need to balance significant uptake without inducing adverse toxicity.",Excluded
598,"A bayesian adaptive randomized phase ii trial of bevacizumab versus bevacizumab plus vorinostat in adults with recurrent glioblastoma final results. BACKGROUND: Bevacizumab improves outcome and reduces symptoms in patients with recurrent glioblastoma (GBM). However, GBMs develop adaptive resistance to bevacizumab- mediated angiogenesis inhibition resulting in tumor recurrence. We hypothesized that vorinostat, a histone deacetylase (HDAC) inhibitor, with pleotropic antiangiogenic effects, would delay emergence of resistance to bevacizumab therapy and improve clinical outcome. METHOD(S): In this multicenter phase II trial utilizing a novel Bayesian design, patients with recurrent glioblastoma were adaptively randomized to bevacizumab alone or bevacizumab+vorinostat based on a primary endpoint of progression-free survival (PFS) such that patients had a higher likelihood of receiving the more efficacious treatment. Secondary end points were overall survival (OS) and quality of life assessment (MDASI-BT). Eligible patients were adults (>= 18 yrs) with histologically confirmed GBMs recurrent after prior radiation and temozolomide therapy, adequate organ function, KPS>= 60, and no prior bevacizumab/HDAC inhibitors. RESULT(S): Ninety patients (bevacizumab+vorinostat:49, bevacizumab:41) were enrolled and 74 were evaluable for PFS (bevacizumab+vorinostat:44, bevacizumab:30). Grade 3 or greater toxicities in 85 evaluable patients included hypertension (n=37), neurological changes (n=2), anorexia (n=2), infections (n=9), wound dehiscence (n=2), DVT/PE (n=2), and colonic perforation (n=1). There was one treatment-related death due to pulmonary embolism. Upon multivariate analysis for bevacizumab+vorinostat vs bevacizumab, median PFS (3.7 vs. 3.9 months, p=0.94, HR 0.63 [95% CI 0.38, 1.06, p=0.08]) or median OS (7.8 vs. 9.3 months, p=0.64, HR 0.93 [95% CI 0.5, 1.6, p=0.79]) were not significantly different between the two arms. Ongoing analyses of patient reported outcomes (MDASI-BT) and plasma biomarkers will be reported. CONCLUSION(S): Combining bevacizumab with vorinostat did not result in improved PFS or OS compared with bevacizumab alone in patients with recurrent GBM. This trial is the first to test a Bayesian PFSbased adaptive randomized design in patients with primary brain tumors and demonstrates the feasibility of using adaptive randomization in a multicenter setting.",Excluded
1062,"The Effect of a Screen Protector on Blue Light Intensity Emitted from Different Hand-held Devices. PURPOSE: In response to growing concern about the effect of blue light on ocular tissue, companies have created mobile device screen protectors to block blue light. This project evaluates one of these screen protectors' ability to reduce blue light intensity.METHODS: The intensity of light at 450 nm from an iPhone 8, iPhone X, and iPad was measured in a dark room. The averages of three measurements were taken with and without the screen protector at different distances, settings of brightness, and Apple's night shift (NS) mode. Results were analyzed using paired t-tests.RESULTS: At 33 cm, 100% brightness, and 0% NS, the screen protector decreased intensity by 43.9%, 32.3%, and 34.9% for the iPhone 8, iPhone X, and iPad, respectively. At 33 cm and 100% brightness, increasing NS mode from 0% to 100% decreased intensity by 81.2%, 84.2%, and 86.5%. At 33 cm without NS, decreasing the brightness from 100% to 0% decreased intensity by 99.5%, 99.8%, and 97.8%.CONCLUSIONS: The screen protector decreased the intensity at 450 nm for every setting other than those at 0% brightness. Decreasing brightness and applying NS mode were more effective in reducing blue light. More research is needed to determine the benefits of decreasing blue light exposure from electronic devices.",Excluded
2641,"Maternal exposure to delta 9-tetrahydrocannabinol (delta 9-THC) alters indolamine levels and turnover in adult male and female rat brain regions. Perinatal exposure to delta 9-THC has been shown to produce effects on brain development. In this study we evaluated the changes induced by maternal exposure to delta 9-THC (5 mg/kg per day) from gestational day 5 to postnatal day 24 in eight discrete brain areas on the central serotoninergic system in both adult male and female rats. These result show that maternal exposure to delta 9-THC from gestational day 5 to postnatal day 24 affects development of the various central indoleaminergic system of the offsprings brain. Perinatal exposure to delta 9-THC decreased the levels of 5-HT in hypothalamus and rostral neostriatum in exposed males, and also decreased the levels of 5-HT in ventral hippocampus, septum, and midbrain raphe nuclei in both exposed males and females. Perinatal exposure to delta 9-THC increased the levels of 5-HIAA in dorsal hippocampus, hypothalamus, septum, midbrain raphe nuclei, and rostral neostriatum in exposed males and females. We have also found differences between nonexposed males and females in several brain regions. Our results confirm a regional and sexual specificity in endogenous levels of indoleamine after perinatal delta 9-THC treatment, being the midbrain raphe nuclei the most affected area.",Excluded
12,"Moderated <sup>252</sup>Cf neutron energy spectra in brain tissue and calculated boron neutron capture dose. While there is significant clinical experience using both low- and high-dose <sup>252</sup>Cf brachytherapy, combination therapy using <sup>10</sup>B for neutron capture therapy-enhanced <sup>252</sup>Cf brachytherapy has not been performed. Monte Carlo calculations were performed in a brain phantom (ICRU 44 brain tissue) to evaluate the dose enhancement predicted for a range of <sup>10</sup>B concentrations over a range of distances from a clinical <sup>252</sup>Cf source. These results were compared to experimental measurements and calculations published in the literature. For <sup>10</sup>B concentrations <=50mug/g, the <sup>10</sup>B neutron capture dose enhancement was small in comparison to the <sup>252</sup>Cf fast neutron dose. © 2004 Elsevier Ltd. All rights reserved.",Excluded
1263,"Acute vagus nerve stimulation using different pulse widths produces varying brain effects. BACKGROUND: Vagus nerve stimulation (VNS) is an approved treatment for epilepsy and has been investigated in clinical trials of depression. Little is known about the relationship of VNS parameters to brain function. Using the interleaved VNS /functional magnetic resonance imaging (fMRI) technique, we tested whether variations of VNS pulse width (PW) would produce different immediate brain activation in a manner consistent with single neuron PW studies.METHODS: Twelve adult patients with major depression, treated with VNS, underwent three consecutive VNS/fMRI scans, each randomly using one of three PWs (130 micros, 250 micros, or 500 micros). The data were analyzed with SPM2.RESULTS: Global activations induced by PWs 250 and 500 were both significantly greater than that induced by PW 130 but not significantly different from each other. For global deactivation, PWs 130 and 250 were both significantly greater than PW 500 but not significantly different from each other. Regional similarities and differences were also seen with the various PWs.CONCLUSIONS: The data confirm our hypothesis that VNS at PW 500 globally produces no more activation than does PW 250, and PW 130 is insufficient for activation of some regions. These data suggest that PW is an important variable in producing VNS brain effects.",Excluded
552,"CT perfusion in acute ischemic stroke: a comparison of 2-second and 1-second temporal resolution. BACKGROUND AND PURPOSE: CT perfusion data sets are commonly acquired using a temporal resolution of 1 image per second. To limit radiation dose and allow for increased spatial coverage, the reduction of temporal resolution is a possible strategy. The aim of this study was to evaluate the effect of reduced temporal resolution in CT perfusion scans with regard to color map quality, quantitative perfusion parameters, ischemic lesion extent, and clinical decision-making when using DC and MS algorithms.MATERIALS AND METHODS: CTP datasets from 50 patients with acute stroke were acquired with a TR of 1 second. Two-second TR datasets were created by removing every second image. Various perfusion parameters (CBF, CBV, MTT, TTP, TTD) and color maps were calculated by using identical data-processing settings for 2-second and 1-second TR. Color map quality, quantitative region-of-interest-based perfusion measurements, and TAR/NVT lesions (indicated by CBF/CBV mismatch) derived from the 2-second and 1-second processed data were statistically compared.RESULTS: Color map quality was similar for 2-second versus 1-second TR when using DC and was reduced when using MS. Regarding quantitative values, differences between 2-second and 1-second TR datasets were statistically significant by using both algorithms. Using DC, corresponding tissue-at-risk lesions were slightly smaller at 2-second versus 1-second TR (P < .05), whereas corresponding NVT lesions showed excellent agreement. With MS, corresponding tissue-at-risk lesions showed excellent agreement but more artifacts, whereas NVT lesions were larger (P < .001) compared with 1-second TR. Therapeutic decisions would have remained the same in all patients.CONCLUSIONS: CTP studies obtained with 2-second TR are typically still diagnostic, and the same therapy would have been provided. However, with regard to perfusion quantitation and image-quality-based confidence, our study indicates that 1-second TR is preferable to 2-second TR.",Excluded
3058,"Cytogenetic comparison of the sensitivity to mutagens in mice selected for high (HA) and low (LA) swim stress-induced analgesia. Sensitivity to mutagens was studied in mouse lines selectively bred for high analgesia (HA) and for low analgesia (LA) induced by 3-min swimming in 20 degrees C water. Apart from pain-related traits HA mice also manifest, as compared to the LA line, higher emotionality in various behavioural tests, and cope worse with the hypothermic challenge of swimming in cold water. In the present study HA mice appeared more susceptible to the mutagenic effect of whole-body gamma-radiation and mitomycin-C injection. Both treatments caused higher frequencies of chromosomal aberrations and micronucleus in bone marrow cells in the HA than in the LA line. The results are discussed in terms of a genetic correlation between animals' susceptibility to environmental stressors and the mechanism of mutagenesis. As shown by our recent molecular study, the selection for magnitude of swim analgesia has differentiated the parental outbred population into two distinct genotypes characterised by specific minisatellite and microsatellite sequences for each line, which may be genetic markers of particular traits. We conceive that the breeding strategy, along with the differentiation of stress-related phenomena, has altered the frequencies of genes controlling DNA repair in each line.",Excluded
3152,"Lung cancer: ASCO 2014 update. At the American Society of Clinical Oncology (ASCO) meeting 2014, the most striking abstracts on lung cancer treatment addressed-as expected-aspects of targeted therapy. The most probable practice changing data came from the presentation of the PROFILE 1014 trial dealing with anaplastic lymphoma kinase-positive non-small-cell lung carcinoma patients treated with crizotinib or chemotherapy in the first-line setting, which confirmed a comparable degree of benefit from crizotinib treatment as reported in second-line treatment. After 10 years of epidermal growth factor receptor (EGFR)-directed therapy, there were for the first time reports on phase I data on new agents showing efficacy in tyrosine-kinase inhibitor pre-treated patients with secondary resistance (i.e. T790M mutation). Monoclonal antibodies directed against EGFR and vascular endothelial growth factor receptor given in addition to conventional chemotherapy (SQUIRE and REVEL, respectively) resulted in significant but less impressive results. Notable improvements in overall survival in these two studies were not restricted to patients with adenocarcinoma but proved beneficial in patients with squamous cell carcinoma as well. Unfortunately, as in the aftermath of many past ASCO meetings, there will be no significant changes concerning systemic treatment of small cell lung cancer in the near future. Copyright © 2014, Springer-Verlag Wien.",Excluded
1089,"Role of hippocampal Cav1.2 Ca2+ channels in NMDA receptor-independent synaptic plasticity and spatial memory. Current knowledge about the molecular mechanisms of NMDA receptor (NMDAR)-independent long-term potentiation (LTP) in the hippocampus and its function for memory formation in the behaving animal is limited. NMDAR-independent LTP in the CA1 region is thought to require activity of postsynaptic L-type voltage-dependent Ca2+ channels (Cav1.x), but the underlying channel isoform remains unknown. We evaluated the function of the Cav1.2 L-type Ca2+ channel for spatial learning, synaptic plasticity, and triggering of learning-associated biochemical processes using a mouse line with an inactivation of the CACNA1C (Cav1.2) gene in the hippocampus and neocortex (Cav1.2(HCKO)). This model shows (1) a selective loss of protein synthesis-dependent NMDAR-independent Schaffer collateral/CA1 late-phase LTP (L-LTP), (2) a severe impairment of hippocampus-dependent spatial memory, and (3) decreased activation of the mitogen-activated protein kinase (MAPK) pathway and reduced cAMP response element (CRE)-dependent transcription in CA1 pyramidal neurons. Our results provide strong evidence for a role of L-type Ca2+ channel-dependent, NMDAR-independent hippocampal L-LTP in the formation of spatial memory in the behaving animal and for a function of the MAPK/CREB (CRE-binding protein) signaling cascade in linking Cav1.2 channel-mediated Ca2+ influx to either process.",Excluded
2442,"Enhanced responses of rat dorsal horn neurons after UV irradiation of the hindpaw; roles of the NMDA receptor. Recordings were made from nociceptive dorsal horn neurones in the anaesthetized rat 3 and 5 days after ultraviolet (UV) irradiation of the hindpaw. The electrically evoked A beta-fibre-evoked responses from the paw were enhanced and their thresholds were lowered. Spontaneous neuronal activity was increased but the C-fibre-evoked responses were unaltered. These enhanced responses, suggestive of allodynia, were reduced by N-methyl-D-aspartate receptor (NMDA) antagonism.",Excluded
3123,"Performance of long rectangular semi-monolithic scintillator PET detectors. PURPOSE: High-sensitivity and high-resolution depth-encoding positron emission tomography (PET) detectors are required to simultaneously improve the sensitivity and spatial resolution of a PET scanner so that the quantitative accuracy of PET studies can be improved. The semi-monolithic scintillator PET detector has the advantage of measuring the depth of interaction with single-ended readout as compared to the traditional pixelated scintillator detector, and significantly reducing the edge effect that deteriorates the spatial resolution at edges of the detector as compared to the monolithic scintillator detector if a long rectangular semi-monolithic detector is used. In this work, depth-encoding PET detector modules were built by using long rectangular semi-monolithic scintillators and single-ended readout by silicon photomultiplier (SiPM) arrays. The performance of the detector modules was measured.METHODS: The rectangular semi-monolithic scintillator detector has an outside dimension of 11.6 x 37.6 x 10 mm<sup>3</sup> and consists of 11 polished lutetium-yttrium oxyorthosilicate (LYSO) slices measuring 1 x 37.6 x 10 mm<sup>3</sup> . The enhanced specular reflector (ESR) was glued on both cross-sectional surfaces of each crystal slice. For the face opposite to the SiPM array and the two end faces of the detectors, surface treatments with and without black paint were implemented for performance comparison. The bottom face of the semi-monolithic detector was coupled to a 4 x 12 SiPM array that was grouped along rows and columns separately into 16 signals. The four row signals were used to identify the slices, and the 12 column signals were used to estimate the y (monolithic direction) and z (depth direction) interaction positions. The detector was irradiated at multiple positions with a collimated 511 keV gamma beam. The collimated beam was obtained with electronic collimation by using a <sup>22</sup> Na point source and a reference detector. The estimated width of the gamma beam is around 0.5 mm. The flood histogram for crystal slices was measured by using the center of gravity (COG) method. The COG method and the squared COG method were used for y position estimation. The standard deviation of the column signals, the ratio of maximum to the sum of the column signals, and the sum of squared column signals were used for z position estimation.RESULTS: All slices were clearly resolved from the measured flood histograms for both detectors with different crystal surface treatments. The estimated y positions roughly linearly change with the true positions at the middle of the detector until ~5 mm from both ends of the detector. The y and z spatial resolutions of the detectors were estimated for all middle positions located more than 5 mm from both ends of the detector. The squared COG method provides better y position resolution than the COG method. The three z estimation methods provide similar depth of interaction (DOI) resolution. Surface treatment with black paint significantly improves both y and z position resolution but degrades the energy and timing resolution of the detectors. The average full width half maxima (FWHM) spatial resolution is improved from 1.77 to 1.07 mm in the y direction by using the squared COG method and from 2.71 to 1.55 mm in the z direction by using the standard deviation method. The slice-based average energy resolution degrades from 15.8% to 24.9%. The timing resolution of the entire detector module degrades from 596 to 788 ps.CONCLUSION: The performance of rectangular semi-monolithic scintillator PET detectors with two different crystal surface treatments was measured. The detectors provide superior spatial resolution and depth-encoding capability and can be used to develop small animal and dedicated breast and brain PET scanners that can simultaneously achieve high spatial resolution, high sensitivity, and low cost.",Excluded
707,"Light seeing in radiotherapy of patients with brain tumours and head and neck malignancies. Purpose or Objective: Evaluating the radiation doses delivered to different parts of the visual pathway for better understanding of light vision in radiotherapy patients. Material(s) and Method(s): 20 patients with brain tumors and head and neck malignancies who received radiotherapy and experienced any kind of light or color vision during radiation treatment. All the components of visual pathway including lenses, eyeballs, retinas, optic nerves, chiasm, optic tracts, optic radiations and visual occipital cortexes were contoured. Result(s): 11 patients were male (55%) and 9 were female (45%). Age median was 56 years. The range of dose/fraction and total prescribed dose were 1.8-3 Gy and 36-70.4 Gy respectively. Twelve patients reported white, 11, blue, 2, yellow and 2, gray color visions. Seven patients experienced more than one color, while 2 patients did not attribute any special color to their light seeing experiences. Four patients had a kind of smell experience and 1 patient had a taste experience. Conclusion(s): Cherenkov radiation in eye ballsmay be the origin of light seeing experiences in patients receiving radiation treatment for head and neck malignancies, since treatmentsareperformed with ionizing radiations with energycapable to produce this effect. Also this effectmay be due to phosphenes produced by radiation treatment in different parts of the visual pathway (from retina to visual cortex). In order to investigate the mechanism of this phenomenon in patients and to define a radiation dose threshold - if the origin of this phenomenon is phosphenes produced in visual pathway - larger studies are needed.",Excluded
1313,"Radiation-induced cerebral aneurysm successfully treated with endovascular coil embolization. In a 30-year-old male, multiple cerebral aneurysms developed 19 years after receiving 60 Gy of irradiation for craniophariginoma. Angiogram revealed right IC-PC and upper basilar trunk aneurysms in addition to atherosclerotic change. The right IC-PC aneurysm was wrapped and the basilar trunk aneurysm located between the origins of SCA and AICA was treated by endovascular coil embolization. The packing of the aneurysm was complete, but stenosis of the basilar artery appeared. The patient was discharged uneventfully and follow-up angiogram 6 months later demonstrated that the aneurysm had disappeared and the patency of the basilary artery had been preserved. Radiation-induced intracranial vasculopathy is a well-recognized phenomenon, but aneurysm formation is less common than arterial occlusive lesion. However, the mortality rate after bleeding is so high that immediate diagnosis and treatment by direct surgery or coil embolization are necessary.",Excluded
