,titleabstract,decision
372,"The functional synergism of microRNA clustering provides therapeutically relevant epigenetic interference in glioblastoma MicroRNA deregulation is a consistent feature of glioblastoma, yet the biological effect of each single gene is generally modest, and therapeutically negligible. Here we describe a module of microRNAs, constituted by miR-124, miR-128 and miR-137, which are co-expressed during neuronal differentiation and simultaneously lost in gliomagenesis. Each one of these miRs targets several transcriptional regulators, including the oncogenic chromatin repressors EZH2, BMI1 and LSD1, which are functionally interdependent and involved in glioblastoma recurrence after therapeutic chemoradiation. Synchronizing the expression of these three microRNAs in a gene therapy approach displays significant anticancer synergism, abrogates this epigenetic-mediated, multi-protein tumor survival mechanism and results in a 5-fold increase in survival when combined with chemotherapy in murine glioblastoma models. These transgenic microRNA clusters display intercellular propagation in vivo, via extracellular vesicles, extending their biological effect throughout the whole tumor. Our results support the rationale and feasibility of combinatorial microRNA strategies for anticancer therapies.",Excluded
1025,"[Effect of ionizing radiation on the functional state of Helix pomatia neurons. Glucose metabolism and ATP levels] The ATP level in nerve ganglia of Helix pomatia was shown to decrease 15 and 30 min, and 1 and 3 h following irradiation (5.16 C/kg). The decrease was maximum in 60 min. The absorption and utilization of glucose via a pentose-phosphate route and in the Krebs cycle did not substantially change. It is concluded that the energy supply of nerve cells under study is not responsible for the decrease in the ATP level.",Included
1731,"Update on small cell lung cancer management Small cell lung cancers (SCLCs) account for,15-20% of all lung cancers. Because SCLC is almost always associated with long-term tobacco smoking, abstinence from smoking and smoking cessation are crucial for primary prevention. Because symptoms are generally unspecific, the disease is often diagnosed late, with 70% of patients already in stage IIIb or IV at the time of diagnosis. Early detection of SCLC through screening is under investigation. Chemotherapy, generally a platinum-based combination, is the mainstay of therapy and is generally combined with radiation in the first-line treatment of tumours up to stage IIIb. Surgery has a place in the diagnosis and therapy of stage I SCLC, but plays no key role in advanced cancer. In patients who respond to first-line therapy, prophylactic cranial irradiation can prevent brain metastases and improve overall survival. Although the initial response to treatment is usually good, SCLC tends to relapse quickly. This makes second-line therapy quite important. Topotecan is the most studied and widely used agent in second-line therapy; however, newer agents, including biological therapies, are under study.",Excluded
492,"Criteria for assessing the efficacy of brachytherapy of uveal melanomas, complications of therapy and there prevention. [Russian] The authors assess the efficacy of brachytherapy of uveal melanomas in 954 patients. Strontium ophthalmoapplicators were used in 652, rutenium ones in 302 patients. As a rule, Sr applicators were sutured in patients with tumors up to 3.5 mm thick and Ru ones in cases with tumors thicker than 3.5 mm. A special program was used for individual approach and improving the accuracy of planning. A total of 74.5% of patients have been followed up for at least 3 years, with check-ups every 3-6 months. The effect of brachytherapy was considered positive in cases with complete resorption or at least 50% decrease of the tumor and a stable clinical picture for 9-12 months. In 60% of patients the tumor regressed completely, in 16% partially, and in 24% there were signs of activation of melanoma growth one year after treatment. The frequency of radiation complications was as follows: retinopaty, 3.15%; neuroretinopathy, 1.1%; hemophthalmia, 0.9%; neovascular glaucoma, 1.1%; cataract, 0.63%. The incidence of radiation complications increases with increase of the applicator power and rigidity of exposure. Computer planning of brachytherapy with due consideration for the size of the tumor and the eye and localization of the neoplasm for each case will help decrease the incidence of complications.",Excluded
2133,"Phase I study of weekly nedaplatin and concurrent pelvic radiotherapy as adjuvant therapy after radical surgery for cervical cancer Nedaplatin is an analog of cisplatin that was developed in Japan, and it exhibits less nephrotoxicity, neurotoxicity, and gastrointestinal toxicity than cisplatin. This study aimed to determine the recommended dose of weekly nedaplatin chemoradiotherapy in high-risk patients following radical surgery. Fifteen patients who required postoperative pelvic radiotherapy after radical surgery for cervical cancer were enrolled in the present study. Nedaplatin was designed to be administered for eight cycles (minimum five cycles) beginning at a weekly dose of 22.5 mg/m(2) and then escalating to 25, 27.5, and then to 30 mg/m(2). Dose-limiting toxicity was defined as a more than 7-day delay in the planned radiation therapy and/or planned chemotherapy (prior to the completion of five cycles) due to toxicity. Nedaplatin administration was interrupted prior to the completion of five cycles in one of six patients at a dose of 27.5 mg/m(2). A more than 7-day delay in the planned radiation therapy did not occur in any patient. Nedaplatin at a dose of 30 mg/m(2) was safely administered, and two of three patients could receive the planned chemotherapy consisting of eight cycles of weekly nedaplatin. Our recommended weekly nedaplatin dose was determined to be 30 mg/m(2) administered for more than five cycles and up to eight cycles if possible. Weekly administration of nedaplatin may be more tolerable and less toxic than weekly administration of cisplatin.",Excluded
3213,"Chemoradiotherapy for primary CNS lymphoma: an intent-to-treat analysis with complete follow-up OBJECTIVE: To assess the efficacy and safety of a preradiation chemotherapy regimen in patients with primary CNS lymphoma (PCNSL), with emphasis on long-term outcomes.METHODS: In this prospective phase II trial, patients with a new diagnosis of PCNSL received two cycles of intrathecal (12 mg) and IV (1 g/m2) methotrexate (MTX), thiotepa (30 mg/m2), and procarbazine (75 mg/m2), prior to whole-brain radiotherapy (RT).RESULTS: Seventeen patients were enrolled (ages 26 to 71, median 53). Median Karnofsky performance scale score was 70. After chemotherapy, 7 patients (41%) had a complete response (CR) and 7 (41%) a partial response (PR). After RT, 13 (76%) patients achieved a CR, 2 (12%) a PR, and 2 (12%) had disease progression. Relapse occurred in 7 (41%) patients; median disease-free survival was 18 months. Fifteen (88%) patients have died: 8 (47%) from PCNSL, 5 (29%) from neurotoxicity, and 2 (12%) from unknown causes. Median overall survival was 32 months. Two patients (12%) are alive and disease free at 12 years follow-up. Nephrotoxicity was a minor complication, but grades 3 and 4 myelosuppression were found in 5 (29%) patients.CONCLUSIONS: This regimen resulted in an efficacy and toxicity profile comparable to other combined modality treatments, despite the relatively low dose of methotrexate. It may be a useful option in patients unable to tolerate higher doses. Procarbazine and thiotepa are potential candidates for incorporation into chemotherapy regimens aiming to decrease the incidence of neurotoxicity. First relapse and neurotoxicity within 2 years of diagnosis seem to be critical for predicting long-term outcomes.",Excluded
308,"Gene expression, telomere and cognitive deficit analysis as a function of Chornobyl radiation dose and age: from in utero to adulthood UNLABELLED: Objective - to estimate the possible effects of low dose ionizing radiation on human cognitive function in adult hood and in utero.MATERIALS AND METHODS: Cognitive tests, telomere length and expression of genes regulating telomere function were studied in Chornobyl cleanup workers who were exposed to doses under 500 mSv (n = 326) and subjects exposed in utero during the first days after the accident Prypiat town (n = 104). The neurocognitive assessment covered mem ory, attention, language, executive and visiospatial functions. In young adults after prenatal exposure a relation ship was analyzed between a cognitive function and radiation dose to foetus, brain and thyroid gland. Internal con trols were used for both groups - the group of Chornobyl cleanup workers exposed in doses less than 20 mSv and an age matched comparison group from radioactively contaminated areas for subjects exposed in utero.RESULTS: Cognitive functions in cleanup workers exposed to ionizing radiation at adulthood are characterized by symptoms of a mild cognitive impairment according to the MMSE (mean group score 25,58 +/- 2,95) and a significant ly higher level of mental disorders according to the BPRS in a dose related manner. Cleanup workers exposed to doses over 500 mSv demonstrate a significant cognitive deficit in comparison with those exposed below 500 mSv and espe cially non exposed patients. Subjects exposed in utero during the check at age of 25-27 years exhibit an excess of the disorders of autonomic nervous system (ICD 10: G90). Neurological microsymptoms as well as neurotic, stress relat ed and somatoform disorders (F40-F48) dominate. Relationship were revealed between the TERT, TERF1, TERF2 genes expression, relative telomere length (RTL),cognitive deficit and cerebrovascular pathology, radiation dose and age. Telomere length in cleanup workers is sreduced after 50 years (6.1 %). The most significant reduction in telomere length is shown after 70 years (11.7 %). Negative correlation was found between telomere length and degree of cog nitive deficit (MMSE scale) and between age and degree of cognitive deficit. The RTL is significantly decreased in groups of persons with cognitive deficit compared to a comparison group. Telomere length at the late period after low dose radiation exposure is downregulated by the high TERF2 gene expression combined with low expression of TERT gene. After exposure to doses over 250-500 mSv a cognitive deficit and dementia were associated with a substantial increase in TERT gene expression, overexpression of TERF1 and decrease in expression of TERF2 gene. A relationship was revealed between the TERF2 gene expression and CD95+ cell fraction susceptible to apoptosis.CONCLUSIONS: This study shows that cognitive deficit in humans at a late period after radiation exposure is influ enced by dose, age at exposure and gene regulation of telomere function.",Included
357,"Clinical Findings in Dogs Trained for Awake-MRI Training dogs for awake-MRI began in 2012 for the study of canine cognition. Although originally envisioned as a research technique to understand the neural mechanisms of canine cognitive function, its potential as a new diagnostic clinical tool has become apparent. A high-quality structural scan of the brain can be acquired without sedation or anesthesia in as little as 30 s in a well-trained dog. This has opened the possibility of longitudinal imaging of CNS disease with MRI both as a means of monitoring treatment and potentially as a surveillance tool for inflammatory and neoplastic brain diseases in high-risk breeds. This same training can be used to image other body regions, such as the abdomen, enabling clinicians to screen for abdominal disease using cross sectional imaging without the need for anesthesia and without exposing the patient to ionizing radiation. We present four examples of dogs trained for awake-MRI who developed: (1) nasal carcinoma; (2) brain tumor; (3) abdominal lipoma; (4) idiopathic epilepsy.",Excluded
2241,Specific in vivo binding of 77Br-p-bromospiroperidol in rat brain: a potential tool for gamma ray imaging,Excluded
281,"[Immunohistochemical detection of hormones in hypophyseal adenomas of the rat after fractionated irradiation] BACKGROUND: The aim of this study was to determine the hormones produced in pituitary gland tumours (TM) following fractionated external irradiation in rats. The TM arose in the course of studies on other questions of radiation effects.METHODS: The left neck and skull base of sixty female Wistar rats, 3 to 4 months of age at the beginning of the external irradiation, were subjected to roentgen rays exposure, fractionated to 2 Grays daily, either up to 20, 40 or 60 Gy. The midline of the neck and skull was always inside the radiation field. The animals were sacrificed either 6 months or 12 months after completion of the randomly assigned irradiation protocol. Five non-irradiated rats served as controls.RESULTS: No TM developed in the non-irradiated animals. Out of 60 irradiated rats 9 developed a pituitary TM (15%). In remnants of the normal adenohypophysis we revealed immunohistochemical reactivity for growth hormone (GH), adrenocorticotropic hormone (ACTH), prolactin (PRL), thyroid stimulating hormone (TSH), and follicle stimulating hormone (FSH). In the radiation-induced adenomas, 4 TM were immuno-reactive for TSH, 4 for GH, 2 for PRL, and 2 for FSH. The TM did not react with anti-ACTH and anti-LH (luteinizing hormone) anti-sera.CONCLUSIONS: Obviously, irradiation accelerates the development of pituitary gland adenomas. In this series the TM were predominantly incidental findings at necropsies after pretermed follow-up intervals with a variety of hormone-producing cells. On the other hand, four of nine TM were null adenomas. Necropsies of the brain should be carried out routinely in irradiation studies of the skull.",Included
618,"Local tumor control after retreatment of spinal metastasis using stereotactic body radiotherapy; comparison with initial treatment group BACKGROUND: The aim of this study is to evaluate local control rates after stereotactic body radiotherapy (SBRT) in recurrent spinal metastasis after external beam radiotherapy (EBRT) and new spinal metastatic lesions.MATERIAL AND METHODS: Retrospective review of medical records and radiological data was performed on 54 retreatment and 131 initial SBRT patients. To compare various fractionation schedules, the biologically effective dose (BED) was applied. SBRT dose was calculated with linear-quadratic model and normalized to a 2-Gy equivalent dose (nBED, alpha/beta =2 Gy for spinal cord, alpha/beta =10 Gy for tumor). Doses to a point within the spinal cord that received the maximum dose (Pmax) were checked. Local control failure was defined as progression by imaging study. Overall survival, progression free survival, delivered radiation dose to tumor and spinal cord, and spinal cord Pmax nBED were compared in two groups.RESULTS: The mean delivered radiation doses to tumor margin during SBRT were 51.1 Gy2/10 (retreatment) and 50.7 Gy2/10 (initial treatment). Mean survival was 29.6 months (overall)/20.7 months (retreatment)/ 32.4 months (initial treatment). Mean progression free period was 23.9 months (overall)/18.0 months (retreatment)/ 26.0 months (initial treatment). Radiological control rates of retreatment and initial treatment group were 96%/95% at six months, 81%/89% at 12 months and 79%/90% at 24 months. Among 54 retreatment lesions, 13 lesions showed local control failure during follow-up. With regard to spinal cord radiation dose during SBRT, Spinal cord Pmax nBED was 46.2 Gy2/2 (retreatment) and 48.7 Gy2/2 (initial treatment). In retreatment group, total nBED to spinal cord was a mean of 83.4 Gy2/2. There was no case of radiation myelopathy detected.CONCLUSIONS: Retreatment of spinal metastases using SBRT provided effective local control without neurological complications.",Excluded
2907,"Synthesis of copper octabromotetracarboranylphenylporphyrin for boron neutron capture therapy and its toxicity and biodistribution in tumour-bearing mice Copper tetracarboranyltetraphenylporphyrin (CuTCPH) is a minimally toxic carborane-containing porphyrin that has safely delivered high concentrations of boron for experimental boron neutron capture therapy (BNCT). Copper octabromotetracarboranylphenylporphyrin (CuTCPBr), synthesized by bromination of CuTCPH, is one of several new minimally toxic analogues of CuTCPH being studied in our laboratory, which could possess comparable or better tumour-targeting properties with enhanced tumour cytotoxicity. Its biodistribution, biokinetics and toxicity in mice with subcutaneous EMT-6 (mammary) or SCCVII (squamous cell) carcinomas were compared with those of CuTCPH. The administration of approximately 200 mg kg(-1) of either porphyrin in six intraperitoneal injections over 2 days had no apparent effect, but administration of approximately 400 mg kg(-1) slightly lowered body weights, elevated alanine and aspartate transaminase activities in blood plasma, and depressed blood platelet counts for several days. Enzymes and platelets returned to normal within 5 days after those injections and body weights returned to normal within 2 weeks. High average concentrations of boron from either porphyrin were achieved in the two tumour models from a total dose of approximately 200 mg kg(-1). The high tumour boron concentration decreased slowly while concentrations in blood decreased rapidly. Boron concentrations in brain and skin were consistently lower than in tumour by a factor of 10 or more. Although either CuTCPH or CuTCPBr can be labelled with (64)Cu for imaging by positron emission tomography (PET), CuTCPBr can also be labelled by (76)Br, another PET-imageable nuclide.",Excluded
1077,"Fluconazole mouthrinses for oral candidiasis in postirradiation, transplant, and other patients OBJECTIVE: Oral candidiasis is associated with multiple local and systemic factors. Morbidity and deaths, in high-risk patients, may be prevented by recognition and adequate management. Fluconazole is a systemic antifungal medication that demonstrated clinical advantages in rinsing before swallowing. The purpose of the present study was to evaluate the clinical efficacy of fluconazole aqueous mouthrinses to treat oral candidiasis.METHODS: Ten women and 9 men diagnosed with oral candidiasis used fluconazole (2 mg/mL) aqueous solution 3 times per day as a rinse and-spit topical treatment. The outcome was assessed after 1 week of treatment.RESULTS: Complete symptomatic and clinical relief was noted in 94% of the patients, and a mycologic cure was documented in all but 1 patient. No side effects were reported. Oral rinses with fluconazole suspension may be useful to manage patients with dry mouth or those who have difficulties in swallowing caused by oral candidiasis.CONCLUSIONS: Further double-blind studies are needed to establish the optimal treatment regimen and the usefulness of fluconazole mouthrinses in patients with different risk factors for infection.",Excluded
1617,Gallium-67 citrate scanning in malignant lymphoma,Excluded
2149,Effect of chronic gamma-irradiation and beta-carotene on lipid metabolism in presynaptic membranes in rat brain Lysophosphatidylcholine is involved in radiation-induced modulation of presynaptic membranes in rat brain. High sensitivity of the cortical integrative functions to chronic low-dose gamma-irradiation is demonstrated. beta-Carotene produced a protective effect during chronic irradiation.,Included
240,Studies on blood-brain barrier with radioactive phosphorus. V. Effect of cerebral injuries and infarction on the barrier,Included
3384,"Coding of Azimuthal Directions via Time-Compensated Combination of Celestial Compass Cues Many animals use the sun as a reference for spatial orientation [1-3]. In addition to sun position, the sky provides two other sources of directional information, a color gradient [4] and a polarization pattern [5]. Work on insects has predominantly focused on celestial polarization as an orientation cue [6, 7]. Relying on sky polarization alone, however, poses the following two problems: E vector orientations in the sky are not suited to distinguish between the solar and antisolar hemisphere of the sky, and the polarization pattern changes with changing solar elevation during the day [8, 9]. Here, we present neurons that overcome both problems in a locust's brain. The spiking activity of these neurons depends (1) on the E vector orientation of dorsally presented polarized light, (2) on the azimuthal, i.e., horizontal, direction, and (3) on the wavelength of an unpolarized light source. Their tuning to these stimuli matches the distribution of a UV/green chromatic contrast as well as the polarization of natural skylight and compensates for changes in solar elevation during the day. The neurons are, therefore, suited to code for solar azimuth by concurrent combination of signals from the spectral gradient, intensity gradient, and polarization pattern of the sky. © 2007 Elsevier Ltd. All rights reserved.",Excluded
1080,"Carbamylated erythropoietin reduces radiosurgically-induced brain injury Gamma knife radiosurgery is an attractive noninvasive treatment of brain tumors and vascular malformations that minimizes collateral tissue damage. However, exposure of normal tissue to even low-dose radiation triggers a cascade of acute and chronic injury and potentially significant morbidity and mortality. Because many irradiated patients now survive for years, identifying methods to prevent radiotherapy-induced collateral tissue damage is a major focus of current research. Erythropoietin (EPO), a cytokine produced locally by many tissues in response to injury, antagonizes apoptosis, reduces inflammation, and promotes healing. Systemic administration of recombinant EPO, widely used for treatment of anemia, provides robust protection from numerous insults in a variety of tissues, including the brain. Although irradiation injury is likely sensitive to EPO, the hematopoietic activity of EPO is undesirable in this setting, increasing erythrocyte number and predisposing to thrombosis. To avoid these potential adverse effects, we developed carbamylated EPO (CEPO) which does not stimulate the bone marrow. In this study, we show that CEPO (50 microg kg(-1) intraperitoneally) improves functional outcome when administered to adult rats just before, and then once daily for 10 d after, a necrotizing dose of radiation (100 Gy) to the right striatum. Immediately following irradiation, use and reflex movements of the contralateral forelimb to vibrissae stimulation were abnormal but rapidly improved in animals receiving CEPO. Moreover, histological examination revealed that the extent of brain necrosis after 90 days was reduced by approximately 50%. These findings further extend the kinds of injury for which administration of a tissue-protective cytokine provides benefit.",Excluded
2850,"White matter microstructure abnormalities in patients with dominant optic atrophy and OPA1 mutations Introduction: Aim of this study was to assess abnormalities of white matter (WM) microstructure in patients affected by dominant optic atrophy (DOA) linked to OPA1 gene mutations, using tract-based spatial statistics (TBSS) analysis. Method(s): Using a 3.0 Tesla scanner, dual-echo and diffusion tensor (DT) MRI images were derived from 19 patients with DOA (10 females, mean age = 43 years, range = 22-64) and 20 sex- and agematched controls. A complete neurological and neuro-ophthalmologic examination was obtained in all patients. TBSS analysis was performed using FMRIB's Diffusion Toolbox. Result(s): Visual acuity was reduced in almost all patients, whereas none of the patients had extra-ocular neurological complications. Focal lesions in the brain WM were identified in ten patients. Three patients presented hyperintense optic nerve lesions on T2 weighted scans. Optic nerve and chiasm atrophy were detected in twelve patients. TBSS analysis showed that compared to controls, patients with DOA had significant lower mean diffusivity, axial and radial diffusivity in WM of the cerebellum, brainstem, thalamus, frontooccipital- temporal lobes, including the cingulum, corpus callosum, corticospinal tract and optic radiation bilaterally. No abnormalities of fractional anisotropy were detected. DT MRI measures were correlate with ganglion cell complex thickness. Conclusion(s): Patients with DOA linked to OPA1 gene mutations present diffuse WM microstructural abnormalities. Clinical expression of DOA could be influenced by the level of mithocondrial impairment and potential compensatory mechanisms, such as increased protein expression. Restricted water diffusion might be explained by a higher macromolecular water binding, due to increased molecular crowding and microviscosity.",Excluded
2336,"Controlled clinical trial of prophylactic cranial irradiation for patients with small-cell lung cancer in complete remission We conducted a randomised clinical trial on 211 patients with small-cell lung cancer in complete remission (CR). The aim of this trial was to evaluate the effect of prophylactic cranial irradiation (PCI) on overall survival. Eligible patients were randomly assigned to receive either PCI (100 patients) or no PCI (111 patients). Each centre was allowed to use its own PCI protocol as long as the total dose was within the range of 24-30 Gy and delivered in less than 3 weeks with fractions of 3 Gy or less. The mean follow-up is 5 years. The survival curves do not differ significantly (P=0.25) between the two groups. The 4-year overall survival rate (95% confidence interval) is 22% [15-32%] in the PCI group versus 16% [10-25%] in the control group. The relative risk of death in the PCI group compared to the control group is 0.84 (95% CI=[0.62-1.13]). The incidence of brain metastasis is lower in the PCI group, but the difference is not statistically significant (P=0.14). The 4-year cumulative rate of brain metastasis is 44% [32-57%] in the PCI group compared to 51% [38-63%] in the control group. In conclusion, in this study, which had to be closed prematurely, no significant difference was found in terms of the incidence of brain metastases nor in survival. Copyright (C) 1998 Elsevier Science Ireland Ltd.",Included
610,"Radiation protection by 6-palmitoyl ascorbic acid-2-glucoside: studies on DNA damage in vitro, ex vivo, in vivo and oxidative stress in vivo A palmitoyl derivative of ascorbic acid 2-glucoside, 6-palmitoyl ascorbic acid-2-glucoside (PAsAG), which possess good antioxidant properties, is examined for radioprotection in vitro, ex vivo and in vivo models. PAsAG protected plasmid DNA from gamma-radiation induced damages under in vitro conditions. Presence of 1.6 mM PAsAG inhibited the disappearance of ccc (covalently closed circular) form of plasmid pBR322 with a dose modifying factor of 1.5. Comet assay studies on mouse spleen cells exposed to 6 Gy gamma-radiation (ex vivo) in presence and absence of PAsAG revealed that cellular DNA was effectively protected by this compound from radiation induced damages. Oral administration of 80 mg/kg body weight of PAsAG to mice 1 hour prior to 6 Gy whole body gamma-radiation exposure, efficiently protected cellular DNA in tissues such as spleen, bone marrow and blood, from radiation induced damages as indicated by alkaline comet assay. Oxidative stress in tissues such as liver and brain of mice, following whole body exposure to various doses of gamma-radiation (2-8 Gy), monitored as levels of GSH and peroxidation of lipids, were found considerably reduced when PAsAG was orally administered (80 mg/kg body weight) to the mice one hour prior to the radiation exposure. PAsAG administration improved the per cent survival of mice following exposure to 10 Gy whole body gamma-radiation. Thus PAsAG could act as a radioprotector under in vitro, ex vivo and in vivo conditions of ionizing-radiation exposure.",Included
1153,"Use of synchrotron medical microbeam irradiation to investigate radiation-induced bystander and abscopal effects in vivo The question of whether bystander and abscopal effects are the same is unclear. Our experimental system enables us to address this question by allowing irradiated organisms to partner with unexposed individuals. Organs from both animals and appropriate sham and scatter dose controls are tested for expression of several endpoints such as calcium flux, role of 5HT, reporter assay cell death and proteomic profile. The results show that membrane related functions of calcium and 5HT are critical for true bystander effect expression. Our original inter-animal experiments used fish species whole body irradiated with low doses of X-rays, which prevented us from addressing the abscopal effect question. Data which are much more relevant in radiotherapy are now available for rats which received high dose local irradiation to the implanted right brain glioma. The data were generated using quasi-parallel microbeams at the biomedical beamline at the European Synchrotron Radiation Facility in Grenoble France. This means we can directly compare abscopal and ""true"" bystander effects in a rodent tumour model. Analysis of right brain hemisphere, left brain and urinary bladder in the directly irradiated animals and their unirradiated partners strongly suggests that bystander effects (in partner animals) are not the same as abscopal effects (in the irradiated animal). Furthermore, the presence of a tumour in the right brain alters the magnitude of both abscopal and bystander effects in the tissues from the directly irradiated animal and in the unirradiated partners which did not contain tumours, meaning the type of signal was different.",Included
3087,"Acid-induced unfolding of brain-derived neurotrophic factor results in the formation of a monomeric ""a state"" Recombinant human brain-derived neurotrophic factor in acid undergoes a slow loss of tertiary structure as monitored by both near-UV circular dichroism and fluorescence, and appears to retain some secondary structure, as monitored by far-UV circular dichroism and Fourier transform infrared spectroscopy. This loss of tertiary structure parallels a decrease in the weight average molecular weight, from dimer to monomer, when examined using light scattering. Increasing the temperature accelerates this slow reaction. This process may be described most simply as N2 in equilibrium with 2D where N and D are the native and denatured forms of the protein, respectively. However, the acid denaturation strongly depends on the protein concentration, with higher concentration resulting in a lower rate and extent of denaturation. This suggests that the more complicated mechanism N2 in equilibrium with 2N in equilibrium with 2D more accurately describes the denaturation, where the dissociation into a native monomer is the rate-limiting step, and the conversion of N to D occurs relatively rapidly. Size-exclusion chromatography (at neutral pH) at several points during denaturation further demonstrated that the amount of tertiary structure remaining paralleled the dimer concentration and also that the monomer form was long-lived, remaining as monomer during the course of the chromatography. Size-exclusion chromatography and sedimentation velocity determination indicated that the acid-denatured form is a compact molecule. On the basis of the above data, the acid-denatured form may be considered to be a monomeric compact intermediate A state with no tertiary structure but considerable secondary structure.(ABSTRACT TRUNCATED AT 250 WORDS)",Excluded
2013,"Extrapulmonary soft-tissue fibrosis resulting from hypofractionated stereotactic body radiotherapy for pulmonary nodular lesions PURPOSE: To clarify the incidence, symptoms, and timing of extrapulmonary fibrosis developing after hypofractionated stereotactic body radiotherapy.PATIENTS AND METHODS: We analyzed 379 consecutive patients who underwent stereotactic body radiotherapy for lung tumors at four institutions between February 2001 and March 2007. The median follow-up time was 29 months (range, 1-72). We investigated the subjective and objective characteristics of the extrapulmonary masses, redelineated the origin tissue of each on the treatment planning computed tomography scan, and generated dose-volume histograms.RESULTS: In 9 patients (2.4%), extrapulmonary masses were found 3-36 months (median, 14) after irradiation. Coexisting swelling occurred in 3 patients, chest pain in 2, thumb numbness in 1, and arm edema in 1 patient. Extrapulmonary masses occurred in 5 (5.4%) of 92 and 4 (1.4%) of 287 patients irradiated with a 62.5-Gy and 48.0-Gy isocenter dose, respectively. The mean and maximal dose to the origin tissue was 25.8-53.9 Gy (median, 43.7) and 47.5-62.5 Gy (median, 50.2), respectively. In 5 of 9 patients, the standardized uptake values on 18F-fluorodeoxyglucose-positron emission tomography was 1.8-2.8 (median, 2.2). Percutaneous needle biopsy was performed in 3 patients, and all the specimens showed benign fibrotic changes without malignant cells.CONCLUSION: All patients should be carefully followed after stereotactic body radiotherapy. The findings of any new lesion should prompt an assessment for radiation-induced extrapulmonary fibrosis before an immediate diagnosis of recurrence is made. Careful beam-shape modification and dose prescription near the thoracic outlet are required to prevent forearm neuropathy and lymphedema.",Excluded
2208,"[Primary and repeated exposure to hypergravity: ultrastructure of the somatosensory cortex in rats] Nineteen-day centrifugation of rats at 2 G and ensuing 30-d readaptation to 1 g caused changes in the somatosensory cortex (SSC) ultrastructure pointing to intensification of the afferent input and functional activity of SSC neurons during hypergravity, and recovery of these processes in the course of readaptation. Repeated 5-d centrifugation of the rats at 2 G produced changes in ultrastructure of SSC layers 3 and 4 evidencing a more effective cortex functioning aimed at facilitation of adaptation to hypergravity repeated after the lengthy delay.",Excluded
2457,"Statistical properties of cerebral CT perfusion imaging systems. Part I. Cerebral blood volume maps generated from nondeconvolution-based systems Purpose: The development and clinical employment of a computed tomography (CT) imaging system benefit from a thorough understanding of the statistical properties of the output images; cerebral CT perfusion (CTP) imaging system is no exception. A series of articles will present statistical properties of CTP systems and the dependence of these properties on system parameters. This Part I paper focuses on the signal and noise properties of cerebral blood volume (CBV) maps calculated using a nondeconvolution-based method. Method(s): The CBV imaging chain was decomposed into a cascade of subimaging stages, which facilitated the derivation of analytical models for the probability density function, mean value, and noise variance of CBV. These models directly take CTP source image acquisition, reconstruction, and postprocessing parameters as inputs. Both numerical simulations and in vivo canine experiments were performed to validate these models. Result(s): The noise variance of CBV is linearly related to the noise variance of source images and is strongly influenced by the noise variance of the baseline images. Uniformly partitioning the total radiation dose budget across all time frames was found to be suboptimal, and an optimal dose partition method was derived to minimize CBV noise. Results of the numerical simulation and animal studies validated the derived statistical properties of CBV. Conclusion(s): The statistical properties of CBV imaging systems can be accurately modeled by extending the linear CT systems theory. Based on the statistical model, several key signal and noise characteristics of CBV were identified and an optimal dose partition method was developed to improve the image quality of CBV. Copyright © 2019 American Association of Physicists in Medicine",Excluded
2748,"In vivo protein secretion by lung. Evidence for active secretion and interspecies differences The present study is an attempt to determine (a) if the lung actively secretes protein into the surface-active fraction of lung lavage returns; (b) if there are interspecies differences in this secretory activity; and (c) if the amount of nonradioactive protein in the lavage surface-active fraction shows interspecies variation. I found that pilocarpine stimulates the release of radioactive protein into the lavage surface-active fraction of rabbits and that this pilocarpine effect is completely blocked by atropine. Inhibition of lung oxygen consumption by iodoacetate is associaged with a dose-dependent inhibition of the pilocarpine-induced secretion. Microtubules may be involved in this secretory process because colchicine inhibits the pilocarpine effect. Of the radioactive protein in the total surface-active fraction (tissue plus lavage returns), a greater percent appears in the lavage surface-active fraction at 2 and 4 h, after a pulsed injection [U-14C] leucine, in the mouse than in the rat, which in turn has a greater amount than the rabbit. There is also a difference in the amount of nonradioactive protein per square meter of alveolar surface area in the lavage surface-active fraction of different species: mouse greater than rabbit greater than cat greater than dog. The amount of nonradioactive protein per square meter of alveolar surface area in the lavage surface-active fraction is directly proportional to the species respiratory rate; the log of the nonradioactive protein in the lavage surface-active fraction is inversely proportional to the log of the species alveolar diameter. I conclude that the lung actively secretes protein into the lavage surface-active fraction, that this secretion is under neurohumoral regulation, and that respiratory rate and alveolar size may influence this secretory activity and the amount of protein in this surface-active fraction.",Excluded
