,titleabstract,decision
1305,"Survival and complications following Gamma Knife radiosurgery or enucleation for ocular melanoma: A 20-year experience. Background We present our experience in treating ocular melanoma at theNational Centre for Stereotactic Radiosurgery in Sheffield, UK over the last 20 years. Method We analysed 170 patients treated with Gamma Knife radiosurgery, recorded the evolution of visual acuity and complication rates, and compared their survival with 620 patients treated with eye enucleation. Different peripheral doses (using the 50% therapeutic isodose) were employed: 50-70 Gy for 24 patients, 45 Gy for 71 patients, 35 Gy for 62 patients. Findings There was no significant difference in survival between the 35-Gy, 45-Gy and 50- to 70-Gy groups when compared between themselves (p00.168) and with the enucleation group (p00.454). The 5-year survival rates were: 64% for 35 Gy, 62.71% for 45 Gy, 63.6% for 50-70 Gy and 65.2% for enucleated patients. Clinical variables influencing survival for radiosurgery patients were tumour volume (p00.014) and location (median 66.4 vs 37.36 months for juxtapapillary vs peripheral tumours, respectively; p00.001), while age and gender did not prove significant. Regarding complications, using 35 Gy led to more than a 50% decrease, when compared with the 45-Gy dose, in the incidence of cataract, glaucoma and retinal detachment. Retinopathy, optic neuropathy and vitreous haemorrhage were not significantly influenced. Blindness decreased dramatically from 83.7% for 45 Gy to 31.4% for 35 Gy (p00.006), as well as postradiosurgery enucleation: 23.9% for 45 Gy vs 6.45% for 35 Gy (p00.018). Visual acuity, recorded up to 5 years postradiosurgery, was significantly better preserved for 35 Gy than for 45 Gy (p00.0003). Conclusions Using 35 Gy led to a dramatic decrease in complications, vision loss and salvage enucleation, while not compromising patient survival. © Springer-Verlag 2012.",Excluded
778,"Radiation therapy in cancer patients 80 years of age and older. There is a paucity of clinical data regarding radiation therapy in elderly patients. This is a retrospective study of all patients aged 80 years and older who underwent treatment with external beam irradiation at a single site. There were a total of 183 patients treated with 226 courses of therapy. The mean age was 84 years (range: 80-98 years). Fifty-eight percent of the patients were male. The treatment was deemed palliative in 51% and curative in 49%. The primary cancer diagnoses were: prostate 36, lung 28, breast 25, head and neck 23, gastrointestinal 21, hematologic 12, gynecologic 11, skin 11, genitourinary 9, unknown primary 6, central nervous system 1. The patients were able to complete the prescribed therapy in 173 of 226 courses (77%). Treatment breaks during the radiation courses were required in 81 (36%) of the courses. Radiation therapy can be safely administered to an elderly population with both curative and palliative intent with the expectation of completion in more than 80% of patients. The reasons for inability to complete therapy as prescribed are multifactorial, but careful patient selection and attention to comorbidity may optimize outcome. Further research is needed to better define these parameters.",Excluded
3593,"Prospective validation that vulnerable plaque associated with major adverse outcomes have larger plaque volume, less dense calcium, and more non-calcified plaque by quantitative, three-dimensional measurements using intravascular ultrasound with radiofrequency backscatter analysis : results from the ATLANTA I Study. Whether quantitative, two-dimensional, and three-dimensional plaque measurements by intravascular ultrasound with radiofrequency backscatter (IVUS/VH) are different between intermediate lesions with or without major adverse cardiovascular events (MACE) is unknown. IVUS/VH-derived parameters were compared in 60 patients with an intermediate coronary lesion (40-70 %) between lesions that did or did not result in MACE over 12 months. IVUS/VH measurements were done at the site of the minimal lumen area (MLA) and on a per-plaque basis, defined by 40 % plaque burden. Pre-specified, adjudicated MACE events occurred in 5 of 60 patients (8.3 %). MACE lesions had larger plaque burden (65 % vs. 53 %, p = 0.004), less dense calcium (6.6 % vs. 14.7 %, p = 0.05), and more non-calcified plaque, mostly fibrofatty kind (17.6 % vs. 10 %, p = 0.02). Intermediate coronary lesions associated with MACE at 12 months have more plaque, less dense calcium, and more non-calcified plaque, particularly fibrofatty tissue by IVUS/VH.",Excluded
1827,"Weekly 70 Gy thoracic radiotheraphy concurrent with docetaxel or paclitaxel after induction chemotherapy of patients with locally advanced non-small cell lung cancer: Prospective study of tolerance and efficacy. Introduction: Chemotherapy (CT) and thoracic radiotherapy (TRT) constitute the standard care of patients with inoperable/unresectable locally advanced NSCLC. However, the optimal schedule of treatment remains to be determined. Method(s): A prospective study was conducted in patients with locally advanced stage IIIA or IIIB NSCLC, to determine the tolerability and local control obtained with 7 weekly courses of concurrent chemo-radiotherapy using Docetaxel (D: 20 mg/m2) or Paclitaxel (P: 60 mg/m2) and TRT (2 Gy daily Monday through Friday, totalizing 70 Gy in the seven weeks), after 3 cycles of cisplatinum-based induction chemotherapy (cisplatinum + gemcitabine +/- vinorelbine). Result(s): From December 1999 to December 2004, fifty two out of 129 patients treated with induction chemotherapy and at least with stable disease were considered eligible for analysis. Twenty seven were treated with docetaxel (D) and twenty five with paclitaxel (P). The average of weeks of treatment was 5 for D (range 7-3) and 6 for P (7-1), and 40% and 58% of patients respectively in each group completed 7 weeks and received the programmed doses. Significant toxicity during concurrent therapy included (D/P %): esophagitis (grade I, 22/18; grade II, 25/29; grade III, 30/8), pneumonitis (grades I-II, 14/5), diarrhea (grades I-II, 14/0). The percentage of local progression and median time elapsed were 41% and 180 days in the D group of patients, and 46% and 240 days in the P group. Conclusion(s): No definitive conclusions can be made, considering the small size of the sample in this study, but the observed trends suggest that concurrent chemo-radiotherapy employing TRT and Docetaxel or Paclitaxel administered weekly offer similar local efficacy, Paclitaxel showing a lower toxicity.",Excluded
3524,"Alkylation damage and repair in Alzheimer's disease lymphocytes. We have previously shown that lymphocytes from Alzheimer's disease (AD) patients are hypersensitive to ionising radiation, as revealed by their higher levels of dicentrics than those from age-matched, normal individuals. We have now examined the sensitivity of these cells to N-methyl-N-nitrosourea or methyl methanesulphonate, using a variety of assays, namely unscheduled DNA synthesis, viability, sister chromatid exchange and, via high performance liquid chromatography, level of methylation and repair of the adducts, 7-methylguanine, 0(6)-methylguanine and 3-methyladenine. We have found that AD lymphocytes and age-matched normal lymphocytes respond similarly to methylation damage, as assessed by all these techniques.",Excluded
1184,"Combining Optimized Image Processing With Dual Axis Rotational Angiography: Toward Low-Dose Invasive Coronary Angiography. Background Dual axis rotational coronary angiography (DARCA) reduces radiation exposure during coronary angiography on older x-ray systems. The purpose of the current study is to quantify patient and staff radiation exposure using DARCA on a modality already equipped with dose-reducing technology. Additionally, we assessed applicability of 1 dose area product to effective dose conversion factor for both DARCA and conventional coronary angiography (CCA) procedures. Methods and Results Twenty patients were examined using DARCA and were compared with 20 age-, sex-, and body mass index-matched patients selected from a prior study using CCA on the same x-ray modality. All irradiation events are simulated using PCXMC (STUK, Finland) to determine organ and effective doses. Moreover, for DARCA each frame is simulated. Staff dose is measured using active personal dosimeters (DoseAware, Philips Healthcare, The Netherlands). With DARCA, median cumulative dose area product is reduced by 57% (ie, 7.41 versus 17.19 Gy.cm2). Effective dose conversion factors of CCA and DARCA are slightly different, yet this difference is not statistically significant. The occupational dose at physician's chest, leg, and collar level are reduced by 60%, 56%, and 16%, respectively, of which the first 2 reached statistical significance. Median effective dose is reduced from 4.75 mSv in CCA to 2.22 mSv in DARCA procedures, where the latter is further reduced to 1.79 mSv when excluding ventriculography. Conclusions During invasive coronary angiography, DARCA reduces radiation exposure even further toward low-dose values on a system already equipped with advanced image processing and noise reduction algorithms. For both DARCA and CCA procedures, using 1 effective dose conversion factor of 0.30 mSv.Gy-1.cm-2 is feasible.",Excluded
157,"Radioembolization using yttrium-90 microspheres as bridging and downstaging treatment for unresectable hepatocellular carcinoma before liver transplantation: Initial single-center experience. Introduction HCC is the sixth most common malignancy worldwide and is the third most common cause of cancer related mortality. Moreover, the incidence of HCC is increasing. Surgical treatments for HCC including resection and/or transplantation provide the best curative outcomes in early stages. Unfortunately, many patients present at an advanced stage. Currently, locoregional therapies have an emerging role in the management of HCC for bridging to liver transplantation and for downstaging the disease to within transplant criteria. Radioembolization is among commonly used locoregional therapies. Objective To describe our initial experience with the use of Therasphere as bridging or downstaging modality before liver transplantation, including our institutional indications, technique and outcome. Materials and Methods We retrospectively examined our database for liver transplantation after the use of Therasphere. Nine patients were identified and reported. Results They were 5 females and 4 males. Their current age range is 40-72 years with a mean of 53.8 +/- 9.5 years. Three patients had Therasphere as downstaging treatment to our institutional transplantation criteria. Our institution is using UCSF criteria as a cut off limit for liver transplantation as primary treatment modality. The other 6 patients had Therasphere as bridging for liver transplantation especially when other modalities are not possible. None of these lesions were treated by any other locoregional treatment before or after Therasphere. Follow-up after liver transplantation ranged between 3.7 and 60.1 months (mean of 15.8 +/- 17.7 months). All patients are still living, no retransplantation was done and none of them showed evidence of disease recurrence (100% graft, patient and disease free survival). Conclusion Our initial experience showed that Therasphere is a promising therapeutic tool for both downstaging and bridging of HCC before liver transplant.Copyright © 2015 Elsevier Inc. All rights reserved.",Excluded
1592,"Brain metastases resection cavity radio-surgery based on T2-weighted MRI: technique assessment. Purpose: Stereotactic radiosurgery (SRS) is commonly performed after surgical resection of brain metastases to reduce the chance of local tumor recurrence while maintaining cognitive function. Target delineation in these cases is typically based off T1-weighted post-gadolinium MRI (T1Gd). In this study, we report outcomes for patients having postoperative SRS in which the planning target volume (PTV) was based on T2-weighted MRI (T2W). Method(s): Sixty-two consecutive patients having single-fraction SRS after brain metastases resection were retrospectively reviewed. Excluded were patients with prior whole brain radiation therapy, multiple resection cavities, and small cell pathologies. Result(s): The median time from surgery to SRS was 11 days; 26 patients (42%) had SRS <= 7 days. The median PTV was 8.0 cm3; the median margin dose was 18 Gy. The crude rates of local tumor control (LC), leptomeningeal disease (LMD), distant brain recurrence (DBR), and radiation necrosis (RN) were 85%, 19%, 37%, and 2%, respectively. The 1-year LC, LMD, DBR, and RN rates were 88%, 25%, 36%, and 0%, respectively. No tumor or dosimetric factor was associated with LC. Sub-total tumor resection was a risk factor for LMD (HR 5.11, P = 0.003), whereas patients with multiple brain metastases had a greater risk of DBR (HR 2.88, P = 0.01). The median PTV was smaller compared to the median PTV based off the consensus guidelines utilizing T1Gd MRI (8.0 cm3 vs. 9.1 cm3, P = 0.004). Conclusion(s): T2W MRI provided accurate resection cavity delineation even in the early postoperative period and was associated with decreased PTV compared to T1Gd MRI in the majority of cases.Copyright © 2020, Springer Science+Business Media, LLC, part of Springer Nature.",Excluded
2360,"Biodegradable esophageal stents in benign and malignant strictures - A single center experience. Background and study aims: Biodegradable (BD) esophageal stents were recently developed mainly for refractory benign strictures, but experience and available literature are limited. Patients and Methods: This was a retrospective observational study. All patients who had BD stents inserted due to refractory benign esophageal strictures or malignant strictures, or were awaiting radical radiotherapy/chemotherapy or neo-adjuvant therapy and esophagectomy between March 2011 and July 2015 were included. Result(s): Stent placement was successful in all patients. Ten patients with benign strictures (3 male, median age 80.5 years, IQR: 68.75-89.5) were followed-up for a median of 171.5 weeks (IQR: 24-177.25). The interval between dilatations prior to the first BD stent placement (median: 34.25 days, IQR: 23.06-48.29) was significantly shorter than the interval between the first BD stent placement and the first intervention required (median: 149.5 days, IQR: 94.25-209.5) and this difference was statistically significant (P=0.012). Ten patients with esophageal cancer (8 male, median age: 69 years, IQR: 59.25-80.75) were included and they were followed up for a median of 36 weeks (IQR: 26-58). Only 1 completed radical radiotherapy successfully, but developed refractory post-radiotherapy stricture. No one proceeded to esophagectomy and 50% required a self-expanding metal stent (SEMS) at a median of 134 days (IQR: 100-263) following stent placement. Conclusion(s): BD stents were successfully deployed in both benign and malignant strictures. They offered a prolonged dilatation-free interval in benign strictures, yet in the majority of patients, strictures recurred. In malignant strictures, stent patency was similar to that of benign strictures, which suggests a potential value in ensuring adequate oral intake during oncologic therapy. In our cohort, however, use of stents did not contribute to improved outcome.Copyright © Georg Thieme Verlag KG Stuttgart, New York.",Excluded
1990,"[CyberKnife stereotactic radiosurgery in the treatment of patients with trigeminal neuralgia]. Trigeminal neuralgia (TN) is a disabling disease with severe impairment of quality of life and everyday activity of patients. Range of treatment modalities is wide and includes conservative therapy, surgical methods and stereotactic radiosurgery (SRS). SRS is a minimally invasive technique which provides good results and minimal rate of complications. High geometrical and clinical precision of frameless SRS using CyberKnife system allows its application in TN when high dose is delivered to a small volume. The given paper focuses on the first Russian experience of frameless SRS of TN using robotized system CyberKnife. Since April 2009 till June 2011 4 patients with TN were treated in department for radiation therapy of Burdenko Neurosurgical Institute using CyberKnife system. Mean age was 63 years. Mean and maximal target dose reached 70 and 90 Gy, respectively. Data of catamnestic clinical examination were available in all 4 patients. Follow-up period reached 8 months. Response to treatment was observed in all cases. In 2 (50%) patients full effect was reached while in the rest only partial effect was present. No complications were encountered. Effectiveness and safety of SRS using CyberKnife system is comparable with framed SRS.",Excluded
3452,"[Comparative research of moxibustion and infrared method in testing heat-sensitive state at Xiaguan (ST 7) in primary trigeminal neuralgia]. To explore the possibility of the infrared objective displaying of heat-sensitive state of acupoint. Fifty-four qualified subjects were enrolled. In the natural state, thermal tomography (TTM) was adopted to shoot the thermograms on the face. After the thermograms collection, the thermo-sensitive detection with moxibustion was applied. The suspending moxibustion with moxa stick was used at Xiaguan (ST 7, affected side) for 10 mm. The cases with heat extension and transmission at the acupoint were recorded at the end of moxibustion. In following, the second infrared radiation detection was done so as to record the changes in the infrared images on the face before and after moxibustion and compare the difference in the heat-sensitive state at Xiaguan (ST 7, affected side) in the subjects between two detection methods. Before moxibustion, the infrared radiation intensity at Xiaguan (ST 7, affected side) in the patients displayed mostly low temperature feature and its sensibility (true positive rate) was 65.6%, the specificity (true negative rate) was 68.2% and the accuracy was 66.7%. After moxibustion at Xiaguan (ST 7, affected side), there was an obvious block-diffused increment area of infrared radation along the cheek and its sensitivity (true positive rate) was 81.8%, the specificity (true negative rate) was 81.0% and the accuracy was 81.5% as compared with the moxibustion detection. (1) The heat-sensitive state at Xiaguan (ST 7, affected side) in the patients of primary trigeminal neuralgia can be objectively displayed by infrared imaging to a certain extent. (2) The acupoint heat-sensitization produced by moxibustion is not only the subjective sensation of the subjects, but also can be objectively displayed by infrared imaging to a certain extent.",Excluded
1142,"Specific patterns of weak (1 microTesla) transcerebral complex magnetic fields differentially affect depression, fatigue, and confusion in normal volunteers. Normal young adults were exposed for 20 min once per week for a total of 3 sessions to 1 of 7 configurations of weak (1 microTesla) magnetic fields or to a sham field. The fields were spatially rotated and applied through the brain at the level of the temporoparietal lobes. The Profile of Mood States was taken before and after each session. Before, during, and after the treatments, heart rate, plethysmographic activity, and skin conductance were measured by computer. The results indicated that the burst-firing pattern previously demonstrated to be effective for clinical depression, improved mood and vigour compared to the sham-field or other treatments. Subjects who were exposed to a burst-firing pattern, a complex-sequenced pattern, and a pattern whose electrical equivalents stimulate long-term potential in hippocampus slices also exhibited less psychometric fatigue after the sessions compared to subjects who received the sham field or random-sequenced fields. These results replicate previous studies and indicate that rationally designed complex patterns of magnetic fields may simulate pharmacological treatments.",Excluded
526,"Relationship between skin parameters (darkness or thickness) and photoreaction of Chinese Han skin. Background: Skin pigmentation and the stratum corneum are the two primary natural factors that protect against UV damage. Although several classification systems exist to quantify the ability of the skin to protect itself from damaging UV radiation, few reports have assessed skin parameters and photoreaction in persons of Han Chinese descent. Aim(s): To understand the relationship between skin darkness, skin thickness, and photoreaction in Chinese Han subjects. Method(s): Thirty-onesubjects were exposed to UVA and UVB. Minimal persistent pigment darkening dose (MPPD) and minimal erythema dose (MED) were obtained. Before the UV irradiation, the test sites were measured by the Mexameter MX 16, Chromameter CR400, and Skin B-ultrasonic to determine skin color and thickness>. Using the ratio of JMPPD/JMED, we classified the subjects into four energy skin phototypes (ESPTs) and the skin parameters for each of these groups were analyzed. Result(s): Skin color and skin thickness were significantly different among the ESPTs. There was also a significant positive correlation between skin group and the skin color and thickness parameters (b*, melanin index [MI], thickness). As the ESPTs increased from ESPT A to ESPT D, the mean dose to achieve MED increased, while the MPPD decreased. Conclusion(s): As the ESPTs increased from type A to type D, there was a proclivity to tan rather than burn. Similarly, the skin became darker and thicker as the phototype increased from A to D. © 2012 Informa Healthcare USA, Inc.",Excluded
1797,"Estimation of long-term salivary gland damage induced by radiotherapy. A classification is proposed for estimating salivary gland damage induced by radiotherapy to the head and neck. The volume of salivary glands irradiated was evaluated, and their relative proportions of whole saliva output were calculated. Stimulated salivary flow rate was measured in 61 patients treated with radiotherapy for head and neck malignancies. A highly significant negative correlation was found between the classification of salivary gland damage and stimulated salivary flow rate. The volume of the major salivary glands irradiated seems to be the most important factor affecting the postirradiation salivary flow after a curative dose of radiotherapy. If possible, partial sparing of the salivary glands may help to keep the patient's salivary secretion at an acceptable level and promote protection against dental caries. Most patients irradiated to the head and neck, however, need an effective prophylactic programme for the rest of their lives in order to preserve their teeth.",Excluded
474,"Radiolabeled neurotensin analog, 99mTc-NT-XI, evaluated in ductal pancreatic adenocarcinoma patients. UNLABELLED: The study aim was to assess the safety, biodistribution, tissue kinetics, and tumor uptake of the (99m)Tc-labeled neurotensin (NT) analog NT-XI., METHODS: Four patients presenting ductal pancreatic adenocarcinoma were studied with (99m)Tc-NT-XI. Patients were followed by scintigraphy up to 4 h and by continued blood and urinary sampling until surgery 18-22 h after injection. Surgical tissue samples were analyzed for radioactivity uptake and NT receptor expression., RESULTS: No side effects were observed on injection of (99m)Tc-NT-XI. Blood biologic half-lives alpha and beta were 35 min (range, 17-62 min) and 230 min (range, 107-383 min), respectively. Repeated whole-body scintigraphy performed in 2 patients showed a single exponential decrease of whole-body activity with half-lives of 101 and 232 min. Tracer elimination was mainly renal, with 92% and 98% of activity counted in urine in the first 20 h. Kidney, liver, spleen, and bone marrow activity uptake was observed in all patients. Tumor was not visualized in the first 3 patients but could be localized by tomoscintigraphy in the pancreas head region of patient 4. In vitro tissue analysis showed high expression of NT receptor in the tumor of patient 4, correlated with the highest tumor radioactivity uptake and the highest tumor-to-fat radioactivity ratio. In vitro receptor expression was also positive in a second patient having a tumor characterized by very low cellularity; however, the remaining 2 tumors lacked NT receptor expression., CONCLUSION: Injection of (99m)Tc-NT-XI was well tolerated. The in vivo tumor uptake appeared specific as it was observed in the 1 patient with a pancreatic tumor that expressed high amounts of NT receptor. The results are compatible with preclinical animal results and in favor of further development of radiolabeled NT analogs for diagnosis or therapy of cancer.",Excluded
3234,"Parotid gland function after radiotherapy: The combined Michigan and Utrecht experience. Purpose: To analyze the combined and updated results from the University of Michigan and University Medical Center Utrecht on normal tissue complication probability (NTCP) of the parotid gland 1 year after radiotherapy (RT) for head-and-neck (HN) cancer. Patients and Methods: A total of 222 prospectively analyzed patients with various HN malignancies were treated with conventional and intensity-modulated RT. Stimulated individual parotid gland flow rates were measured before RT and 1 year after RT using Lashley cups at both centers. A flow ratio <25% of pretreatment was defined as a complication. The data were fitted to the Lyman-Kutcher-Burman model. Result(s): A total of 384 parotid glands (Michigan: 157; Utrecht: 227 glands) was available for analysis 1 year after RT. Combined NTCP analysis based on mean dose resulted in a TD50 (uniform dose leading to 50% complication probability) of 39.9 Gy and m (steepness of the curve) of 0.40. The resulting NTCP curve had good qualitative agreement with the combined clinical data. Mean doses of 25-30 Gy were associated with 17-26% NTCP. Conclusion(s): A definite NTCP curve for parotid gland function 1 year after RT is presented, based on mean dose. No threshold dose was observed, and TD50 was equal to 40 Gy. Copyright © 2010 Elsevier Inc. Printed in the USA. All rights reserved.",Excluded
1692,"Analysis of 66 patients definitive with transfusion-associated graft-versus-host disease and the effect of universal irradiation of blood. Background: Transfusion-associated graft-versus-host disease (TA-GVHD) is a potentially fatal adverse reaction to blood transfusion. Although TA-GVHD was formerly considered to be rare and to occur only in immunocompromised patients, it was confirmed to occur even in immunocompetent patients in Japan, based on a definitive diagnostic test for TA-GVHD using highly polymorphic microsatellite repeat sequences. We clarify the clinical picture of TA-GVHD via definitive diagnosed cases and argue the validity of blood irradiation for TA-GVHD prevention. Patients and Methods: Two-hundred and ninety patients who were suspected of having TA-GVHD and referred to us for diagnostic testing from October 1992 to August 1999 were analysed for the associated clinical characteristics and risk factors. Effects of universal irradiation were followed up until 2010. Result(s): Sixty-six of the 290 study patients were diagnosed as having definite TA-GVHD by microsatellite DNA analysis. Regarding the symptoms of patients with definite TA-GVHD, a fever of over 38degreeC, erythema and leucocytopenia were found in virtually all of these patients. Among patients in whom human leucocyte antigen (HLA) typing was carried out, TA-GVHD almost always developed in HLA heterozygous patients following the transfusion of HLA homozygous blood. TA-GVHD was reported significantly more frequently in older patients. In this study, TA-GVHD was caused by the transfusion of HLA one-way match blood stored for 14days. Conclusion(s): No cases of TA-GVHD development have been confirmed since 2000, when the supply of irradiated blood products became widespread. No major problems have been encountered since the start of universal irradiation, more than 10years ago. © 2013 British Blood Transfusion Society.",Excluded
2316,The response of a transplantable tumor to fractionated irradiation. III. Fast neutrons plus the radiosensitizer Ro-07-0582,Excluded
2387,"Options for the modified radiation weighting factor of neutrons. The recent ICRP Report 92 has noted that the current radiation weighting factor, wR, depends on the energy of the incident neutrons in a manner that differs substantially from the dependence, which results from the current convention, QL. At all neutron energies, but most conspicuously below 1 MeV, the values of wR exceed those of the effective quality factor, qE. The discrepancy is largely due to the fact that--in the absence of computed values of the effective quality factor for neutrons--wR has been patterned after the values of the ambient quality factor, which accounts insufficiently for the low-linear energy transfer (LET) gamma ray component from neutron capture in the human body. There are different options to remove the discrepancy. Option 1 is to reduce wR substantially at all neutron energies to make it equal to qE for a standard condition, such as isotropic incidence of the neutrons. Since such a reduction may cause problems in those countries where the current wR values are already legally implemented, ICRP 92 has proposed what is here termed Option 2. It recommended to replace QL by the increased value 1.6 QL - 0.6 and, accordingly, to make the radiation weighting factor equal to 1.6 qE - 0.6. With Option 2 the radiation weighting factor needs to be decreased appreciably at low neutron energies, but for fission neutron spectra the overall changes are minor. To guide--regardless which option is chosen--the selection of the numerical values, the effective quality factor, qE, is computed here for different directional distributions of neutrons incident on the anthropomorphic phantoms ADAM and EVA. None of the sex averaged numerical values is found to deviate much from those for isotropic incidence. Isotropic incidence can, thus, be used as an adequate standard condition. A numerical approximation is proposed for the standard qE that is nearly equivalent to a formula invoked by ICRP 92, but is somewhat simpler and provides realistic values of qE even for the extremely high neutron energies in space. In line with ICRP 92, it is emphasised that wR needs to be seen as a derived quantity related to the LET-dependent weighting factor. Copyright 2004 Oxford University Press",Excluded
2983,"Management of oropharyngeal cancer: a cross-sectional review of institutional practice at a large Canadian referral centre. BACKGROUND: Over the years, the treatment of oropharyngeal cancer has changed; in the past, first-line treatment consisted of surgery followed by adjuvant radiotherapy, today however, primary treatment typically involves concomitant chemoradiation, and reserves surgery for salvage. While chemoradiation is the modality of choice for primary management of oropharyngeal cancer, disease characteristics, institutional bias, and patient preferences influence treatment choice. This has lead to variation in the treatment of OPC, and has generated some uncertainly regarding the ideal therapeutic approach. The objective of this study was to describe the treatment of OPC a large Canadian referral center, highlighting trends in treatment choice and outcome., METHODS: This is a cross-sectional retrospective review of clinical practice at Sunnybrook Health Science Centre (Toronto, ON). This investigation documents type of first-line treatment, rates of treatment failure, rates of surgical salvage, and 5-year disease-free survival. This study also asses the therapeutic impact of free-flap reconstruction on the use of a postoperative tracheostomy and/or percutaneous endoscopic gastrostomy tube., RESULTS: The majority of oropharyngeal cancer patients presented with regionally metastatic disease (stage III-IV) and underwent concomitant chemoradiation as first-line treatment. Just over half of patients who failed chemoradiation were eligible for salvage surgery. Forty-six percent of salvage patients recurred at approximately 6 months, and died approximately 12 months following the first sign of disease recurrence. Five-year survival for salvage patients stage II, III, IVA, and IVB was 100%, 54.5%, 53.8%, and 50%, respectively. The incidence of percutaneous endoscopic gastrostomy tubes and tracheostomies was comparable between patients who underwent free-flap reconstruction and patients who did not., CONCLUSION: The modality of choice for first-line treatment of oropharyngeal cancer is concomitant chemoradiation. The moderate failure rate following chemoradiation and the modest survival rate following salvage surgery could indicate that selected patients may benefit from undergoing surgery as first-line treatment. While this study did not show that functional outcomes were better for free-flap patients, it is highly likely that those who received a free-flap did better then they would have had they not undergone reconstructive surgery. More research regarding the therapeutic effects of free-flaps in OPC survivors is needed.",Excluded
2279,"Role of salvage radiation therapy for patients with relapsed or refractory Hodgkin lymphoma who failed autologous stem cell transplant. Purpose: To analyze, through chart review, the efficacy of salvage radiation therapy (sRT) for relapsed or progressive Hodgkin lymphoma (HL) patients who failed autologous stem cell transplant (ASCT). Patients and Methods: Among 347 patients with recurrent/refractory HL who received ASCT from 1986-2006, 163 had post-ASCT progression or relapse. Of these, 56 received sRT and form the basis of this report. Median age at sRT was 30 years (range, 17-59 years). Disease was confined to lymph nodes in 27 patients, whereas 24 had both nodal and extranodal disease. Salvage radiation therapy alone was given in 34 patients (61%), and sRT plus chemotherapy was given in 22 (39%). Median interval from ASCT to sRT was 0.8 years (range, 0.1-5.6 years). The median dose was 35 Gy (range, 8-40.3 Gy). The sRT technique was extended-field in 14 patients (25%) and involved-field in 42 (75%). Result(s): The median follow-up from sRT was 31.3 months (range, 0.2-205.5 months). Overall response rate was 84% (complete response: 36%; partial response: 48%). The median overall survival was 40.8 months (95% confidence interval, 34.2-56.3 months). The 5-year overall survival was 29% (95% confidence interval, 14%-44%). The 2-year progression-free survival (PFS) was 16%; the 2-year local PFS was 65%, whereas the 2-year systemic PFS was 17%. The 1-year PFS was higher in patients in whom all diseased sites were irradiated (49%) compared with those in whom only the symptomatic site was treated (22%, P=.07). Among 20 alive patients, 5 were disease free (at 6.4, 6.8, 7.4, 7.9, and 17.1 years). Conclusion(s): For patients with HL who fail ASCT, a selective use of RT provides a durable local control rate of 65% at 2 years and should be considered as part of the standard management plan for the palliation of incurable HL. Occasionally irradiation of truly localized disease can lead to long-term survival. © 2012 Elsevier Inc.",Excluded
546,"Beta endovascular brachytherapy using CO2-filled centering catheter for treatment of recurrent superficial femoropopliteal artery disease. BACKGROUND: Recurrent disease (restenosis) after endovascular treatment of the superficial femoral artery (SFA) remains a major problem. We evaluated the efficacy of beta-endovascular brachytherapy using the CORONA centering catheter in patients with SFA restenosis in a single-arm Phase II trial., METHODS AND RESULTS: A total of 28 patients (mean age 70 years; 16 female, 12 male) with recurrent SFA stenosis were treated, and in-stent restenosis was present in 17 patients (61%). Brachytherapy was performed with strontium-90 beta source using a 7-French CO(2)-filled one-segment centering catheter. New stents had to be applied in two cases. Mean interventional length was 129 mm (range 20-240 mm). A dose of 14 Gy in vessel radius (postinterventional) plus 2 mm was applied in 24 patients and 18.4 Gy in four patients. Treatment time was 7 min 32 s per radiation segment. No major adverse events occurred. Patients were followed by ankle-brachial index and duplex sonography for a median of 42 months. Cumulative restenosis rates at 1, 2, and 3 years were 9%, 28%, and 40%, respectively. Target vessel revascularization was performed in seven cases (25%)., CONCLUSIONS: In comparison to literature data, the treatment of SFA restenosis with beta brachytherapy may improve long-term patency.",Excluded
